"","state","population","date","month","cumulative.death.cases","death.cases","cumulative.confirmed.cases","confirmed.cases"
"8321","NEW JERSEY",8882190,2020-02-01,"February",0,0,0,0
"8322","NEW JERSEY",8882190,2020-02-02,"February",0,0,0,0
"8323","NEW JERSEY",8882190,2020-02-03,"February",0,0,0,0
"8324","NEW JERSEY",8882190,2020-02-04,"February",0,0,0,0
"8325","NEW JERSEY",8882190,2020-02-05,"February",0,0,0,0
"8326","NEW JERSEY",8882190,2020-02-06,"February",0,0,0,0
"8327","NEW JERSEY",8882190,2020-02-07,"February",0,0,0,0
"8328","NEW JERSEY",8882190,2020-02-08,"February",0,0,0,0
"8329","NEW JERSEY",8882190,2020-02-09,"February",0,0,0,0
"8330","NEW JERSEY",8882190,2020-02-10,"February",0,0,0,0
"8331","NEW JERSEY",8882190,2020-02-11,"February",0,0,0,0
"8332","NEW JERSEY",8882190,2020-02-12,"February",0,0,0,0
"8333","NEW JERSEY",8882190,2020-02-13,"February",0,0,0,0
"8334","NEW JERSEY",8882190,2020-02-14,"February",0,0,0,0
"8335","NEW JERSEY",8882190,2020-02-15,"February",0,0,0,0
"8336","NEW JERSEY",8882190,2020-02-16,"February",0,0,0,0
"8337","NEW JERSEY",8882190,2020-02-17,"February",0,0,0,0
"8338","NEW JERSEY",8882190,2020-02-18,"February",0,0,0,0
"8339","NEW JERSEY",8882190,2020-02-19,"February",0,0,0,0
"8340","NEW JERSEY",8882190,2020-02-20,"February",0,0,0,0
"8341","NEW JERSEY",8882190,2020-02-21,"February",0,0,0,0
"8342","NEW JERSEY",8882190,2020-02-22,"February",0,0,0,0
"8343","NEW JERSEY",8882190,2020-02-23,"February",0,0,0,0
"8344","NEW JERSEY",8882190,2020-02-24,"February",0,0,0,0
"8345","NEW JERSEY",8882190,2020-02-25,"February",0,0,0,0
"8346","NEW JERSEY",8882190,2020-02-26,"February",0,0,0,0
"8347","NEW JERSEY",8882190,2020-02-27,"February",0,0,0,0
"8348","NEW JERSEY",8882190,2020-02-28,"February",0,0,0,0
"8349","NEW JERSEY",8882190,2020-02-29,"February",0,0,0,0
"8350","NEW JERSEY",8882190,2020-03-01,"March",0,0,0,0
"8351","NEW JERSEY",8882190,2020-03-02,"March",0,0,0,0
"8352","NEW JERSEY",8882190,2020-03-03,"March",0,0,0,0
"8353","NEW JERSEY",8882190,2020-03-04,"March",0,0,0,0
"8354","NEW JERSEY",8882190,2020-03-05,"March",0,0,2,2
"8355","NEW JERSEY",8882190,2020-03-06,"March",0,0,2,0
"8356","NEW JERSEY",8882190,2020-03-07,"March",0,0,4,2
"8357","NEW JERSEY",8882190,2020-03-08,"March",0,0,5,1
"8358","NEW JERSEY",8882190,2020-03-09,"March",0,0,5,0
"8359","NEW JERSEY",8882190,2020-03-10,"March",1,1,15,10
"8360","NEW JERSEY",8882190,2020-03-11,"March",1,0,23,8
"8361","NEW JERSEY",8882190,2020-03-12,"March",1,0,29,6
"8362","NEW JERSEY",8882190,2020-03-13,"March",1,0,49,20
"8363","NEW JERSEY",8882190,2020-03-14,"March",1,0,69,20
"8364","NEW JERSEY",8882190,2020-03-15,"March",2,1,72,3
"8365","NEW JERSEY",8882190,2020-03-16,"March",2,0,176,104
"8366","NEW JERSEY",8882190,2020-03-17,"March",4,2,250,74
"8367","NEW JERSEY",8882190,2020-03-18,"March",7,3,397,147
"8368","NEW JERSEY",8882190,2020-03-19,"March",13,6,741,344
"8369","NEW JERSEY",8882190,2020-03-20,"March",16,3,890,149
"8370","NEW JERSEY",8882190,2020-03-21,"March",22,6,1327,437
"8371","NEW JERSEY",8882190,2020-03-22,"March",29,7,1914,587
"8372","NEW JERSEY",8882190,2020-03-23,"March",40,11,2844,930
"8373","NEW JERSEY",8882190,2020-03-24,"March",60,20,3675,831
"8374","NEW JERSEY",8882190,2020-03-25,"March",81,21,4402,727
"8375","NEW JERSEY",8882190,2020-03-26,"March",109,28,6876,2474
"8376","NEW JERSEY",8882190,2020-03-27,"March",141,32,8825,1949
"8377","NEW JERSEY",8882190,2020-03-28,"March",192,51,11124,2299
"8378","NEW JERSEY",8882190,2020-03-29,"March",219,27,13386,2262
"8379","NEW JERSEY",8882190,2020-03-30,"March",268,49,16636,3250
"8380","NEW JERSEY",8882190,2020-03-31,"March",366,98,18696,2060
"8381","NEW JERSEY",8882190,2020-04-01,"April",476,110,22255,3559
"8382","NEW JERSEY",8882190,2020-04-02,"April",681,205,25590,3335
"8383","NEW JERSEY",8882190,2020-04-03,"April",817,136,29895,4305
"8384","NEW JERSEY",8882190,2020-04-04,"April",1059,242,34124,4229
"8385","NEW JERSEY",8882190,2020-04-05,"April",1185,126,37505,3381
"8386","NEW JERSEY",8882190,2020-04-06,"April",1337,152,41090,3585
"8387","NEW JERSEY",8882190,2020-04-07,"April",1633,296,44416,3326
"8388","NEW JERSEY",8882190,2020-04-08,"April",1974,341,47437,3021
"8389","NEW JERSEY",8882190,2020-04-09,"April",2250,276,51027,3590
"8390","NEW JERSEY",8882190,2020-04-10,"April",2529,279,54588,3561
"8391","NEW JERSEY",8882190,2020-04-11,"April",2854,325,58151,3563
"8392","NEW JERSEY",8882190,2020-04-12,"April",3096,242,61850,3699
"8393","NEW JERSEY",8882190,2020-04-13,"April",3263,167,64584,2734
"8394","NEW JERSEY",8882190,2020-04-14,"April",3678,415,68824,4240
"8395","NEW JERSEY",8882190,2020-04-15,"April",4088,410,71030,2206
"8396","NEW JERSEY",8882190,2020-04-16,"April",4510,422,75317,4287
"8397","NEW JERSEY",8882190,2020-04-17,"April",4881,371,78467,3150
"8398","NEW JERSEY",8882190,2020-04-18,"April",5169,288,81420,2953
"8399","NEW JERSEY",8882190,2020-04-19,"April",5505,336,85301,3881
"8400","NEW JERSEY",8882190,2020-04-20,"April",5678,173,88722,3421
"8401","NEW JERSEY",8882190,2020-04-21,"April",5974,296,92387,3665
"8402","NEW JERSEY",8882190,2020-04-22,"April",6407,433,95914,3527
"8403","NEW JERSEY",8882190,2020-04-23,"April",6713,306,100025,4111
"8404","NEW JERSEY",8882190,2020-04-24,"April",7003,290,102196,2171
"8405","NEW JERSEY",8882190,2020-04-25,"April",7274,271,105498,3302
"8406","NEW JERSEY",8882190,2020-04-26,"April",7330,56,109038,3540
"8407","NEW JERSEY",8882190,2020-04-27,"April",7473,143,111188,2150
"8408","NEW JERSEY",8882190,2020-04-28,"April",7904,431,113856,2668
"8409","NEW JERSEY",8882190,2020-04-29,"April",8254,350,116365,2509
"8410","NEW JERSEY",8882190,2020-04-30,"April",8737,483,118652,2287
"8411","NEW JERSEY",8882190,2020-05-01,"May",9072,335,121190,2538
"8412","NEW JERSEY",8882190,2020-05-02,"May",9302,230,123717,2527
"8413","NEW JERSEY",8882190,2020-05-03,"May",9456,154,126744,3027
"8414","NEW JERSEY",8882190,2020-05-04,"May",9519,63,128269,1525
"8415","NEW JERSEY",8882190,2020-05-05,"May",9863,344,130593,2324
"8416","NEW JERSEY",8882190,2020-05-06,"May",10187,324,131890,1297
"8417","NEW JERSEY",8882190,2020-05-07,"May",10460,273,133991,2101
"8418","NEW JERSEY",8882190,2020-05-08,"May",10635,175,135840,1849
"8419","NEW JERSEY",8882190,2020-05-09,"May",10805,170,137397,1557
"8420","NEW JERSEY",8882190,2020-05-10,"May",10962,157,138754,1357
"8421","NEW JERSEY",8882190,2020-05-11,"May",11053,91,140206,1452
"8422","NEW JERSEY",8882190,2020-05-12,"May",11256,203,140917,711
"8423","NEW JERSEY",8882190,2020-05-13,"May",11448,192,141560,643
"8424","NEW JERSEY",8882190,2020-05-14,"May",11689,241,142704,1144
"8425","NEW JERSEY",8882190,2020-05-15,"May",11895,206,143984,1280
"8426","NEW JERSEY",8882190,2020-05-16,"May",12013,118,145089,1105
"8427","NEW JERSEY",8882190,2020-05-17,"May",12118,105,146504,1415
"8428","NEW JERSEY",8882190,2020-05-18,"May",12200,82,148240,1736
"8429","NEW JERSEY",8882190,2020-05-19,"May",12349,149,149356,1116
"8430","NEW JERSEY",8882190,2020-05-20,"May",12520,171,150776,1420
"8431","NEW JERSEY",8882190,2020-05-21,"May",12623,103,151586,810
"8432","NEW JERSEY",8882190,2020-05-22,"May",12769,146,152579,993
"8433","NEW JERSEY",8882190,2020-05-23,"May",12869,100,153140,561
"8434","NEW JERSEY",8882190,2020-05-24,"May",12927,58,154154,1014
"8435","NEW JERSEY",8882190,2020-05-25,"May",12941,14,155092,938
"8436","NEW JERSEY",8882190,2020-05-26,"May",12994,53,155764,672
"8437","NEW JERSEY",8882190,2020-05-27,"May",13143,149,156628,864
"8438","NEW JERSEY",8882190,2020-05-28,"May",13218,75,157185,557
"8439","NEW JERSEY",8882190,2020-05-29,"May",13345,127,158844,1659
"8440","NEW JERSEY",8882190,2020-05-30,"May",13450,105,159608,764
"8441","NEW JERSEY",8882190,2020-05-31,"May",13518,68,160445,837
"8442","NEW JERSEY",8882190,2020-06-01,"June",13547,29,160918,473
"8443","NEW JERSEY",8882190,2020-06-02,"June",13599,52,161545,627
"8444","NEW JERSEY",8882190,2020-06-03,"June",13710,111,162068,523
"8445","NEW JERSEY",8882190,2020-06-04,"June",13805,95,162530,462
"8446","NEW JERSEY",8882190,2020-06-05,"June",13887,82,163336,806
"8447","NEW JERSEY",8882190,2020-06-06,"June",13945,58,163893,557
"8448","NEW JERSEY",8882190,2020-06-07,"June",14016,71,164164,271
"8449","NEW JERSEY",8882190,2020-06-08,"June",14055,39,164497,333
"8450","NEW JERSEY",8882190,2020-06-09,"June",14148,93,164796,299
"8451","NEW JERSEY",8882190,2020-06-10,"June",14224,76,165346,550
"8452","NEW JERSEY",8882190,2020-06-11,"June",14291,67,165816,470
"8453","NEW JERSEY",8882190,2020-06-12,"June",14341,50,166164,348
"8454","NEW JERSEY",8882190,2020-06-13,"June",14476,135,166605,441
"8455","NEW JERSEY",8882190,2020-06-14,"June",14515,39,166881,276
"8456","NEW JERSEY",8882190,2020-06-15,"June",14565,50,167103,222
"8457","NEW JERSEY",8882190,2020-06-16,"June",14651,86,167426,323
"8458","NEW JERSEY",8882190,2020-06-17,"June",14694,43,167703,277
"8459","NEW JERSEY",8882190,2020-06-18,"June",14729,35,168107,404
"8460","NEW JERSEY",8882190,2020-06-19,"June",14762,33,168496,389
"8461","NEW JERSEY",8882190,2020-06-20,"June",14785,23,168834,338
"8462","NEW JERSEY",8882190,2020-06-21,"June",14802,17,169142,308
"8463","NEW JERSEY",8882190,2020-06-22,"June",14840,38,169415,273
"8464","NEW JERSEY",8882190,2020-06-23,"June",14893,53,169734,319
"8465","NEW JERSEY",8882190,2020-06-24,"June",14944,51,169892,158
"8466","NEW JERSEY",8882190,2020-06-25,"June",14872,-72,170196,304
"8467","NEW JERSEY",8882190,2020-06-26,"June",14914,42,170584,388
"8468","NEW JERSEY",8882190,2020-06-27,"June",14948,34,170873,289
"8469","NEW JERSEY",8882190,2020-06-28,"June",14975,27,171182,309
"8470","NEW JERSEY",8882190,2020-06-29,"June",14992,17,171272,90
"8471","NEW JERSEY",8882190,2020-06-30,"June",15035,43,171667,395
"8472","NEW JERSEY",8882190,2020-07-01,"July",15078,43,171928,261
"8473","NEW JERSEY",8882190,2020-07-02,"July",15107,29,172356,428
"8474","NEW JERSEY",8882190,2020-07-03,"July",15164,57,172742,386
"8475","NEW JERSEY",8882190,2020-07-04,"July",15189,25,173033,291
"8476","NEW JERSEY",8882190,2020-07-05,"July",15211,22,173402,369
"8477","NEW JERSEY",8882190,2020-07-06,"July",15229,18,173611,209
"8478","NEW JERSEY",8882190,2020-07-07,"July",15281,52,173878,267
"8479","NEW JERSEY",8882190,2020-07-08,"July",15332,51,174039,161
"8480","NEW JERSEY",8882190,2020-07-09,"July",15448,116,174270,231
"8481","NEW JERSEY",8882190,2020-07-10,"July",15479,31,174628,358
"8482","NEW JERSEY",8882190,2020-07-11,"July",15525,46,174959,331
"8483","NEW JERSEY",8882190,2020-07-12,"July",15525,0,175298,339
"8484","NEW JERSEY",8882190,2020-07-13,"July",15560,35,175522,224
"8485","NEW JERSEY",8882190,2020-07-14,"July",15582,22,175915,393
"8486","NEW JERSEY",8882190,2020-07-15,"July",15634,52,176278,363
"8487","NEW JERSEY",8882190,2020-07-16,"July",15665,31,176501,223
"8488","NEW JERSEY",8882190,2020-07-17,"July",15684,19,176551,50
"8489","NEW JERSEY",8882190,2020-07-18,"July",15699,15,176814,263
"8490","NEW JERSEY",8882190,2020-07-19,"July",15706,7,176783,-31
"8491","NEW JERSEY",8882190,2020-07-20,"July",15715,9,176963,180
"8492","NEW JERSEY",8882190,2020-07-21,"July",15737,22,177256,293
"8493","NEW JERSEY",8882190,2020-07-22,"July",15707,-30,177645,389
"8494","NEW JERSEY",8882190,2020-07-23,"July",15730,23,177887,242
"8495","NEW JERSEY",8882190,2020-07-24,"July",15765,35,178345,458
"8496","NEW JERSEY",8882190,2020-07-25,"July",15776,11,178858,513
"8497","NEW JERSEY",8882190,2020-07-26,"July",15787,11,179363,505
"8498","NEW JERSEY",8882190,2020-07-27,"July",15804,17,179812,449
"8499","NEW JERSEY",8882190,2020-07-28,"July",15825,21,180295,483
"8500","NEW JERSEY",8882190,2020-07-29,"July",15798,-27,180600,305
"8501","NEW JERSEY",8882190,2020-07-30,"July",15809,11,180970,370
"8502","NEW JERSEY",8882190,2020-07-31,"July",15819,10,181660,690
"8503","NEW JERSEY",8882190,2020-08-01,"August",15830,11,182029,369
"8504","NEW JERSEY",8882190,2020-08-02,"August",15836,6,182350,321
"8505","NEW JERSEY",8882190,2020-08-03,"August",15846,10,182614,264
"8506","NEW JERSEY",8882190,2020-08-04,"August",15857,11,182970,356
"8507","NEW JERSEY",8882190,2020-08-05,"August",15842,-15,183327,357
"8508","NEW JERSEY",8882190,2020-08-06,"August",15849,7,183701,374
"8509","NEW JERSEY",8882190,2020-08-07,"August",15849,0,184061,360
"8510","NEW JERSEY",8882190,2020-08-08,"August",15869,20,184429,368
"8511","NEW JERSEY",8882190,2020-08-09,"August",15874,5,184773,344
"8512","NEW JERSEY",8882190,2020-08-10,"August",15878,4,185031,258
"8513","NEW JERSEY",8882190,2020-08-11,"August",15890,12,185475,444
"8514","NEW JERSEY",8882190,2020-08-12,"August",15885,-5,185938,463
"8515","NEW JERSEY",8882190,2020-08-13,"August",15893,8,186594,656
"8516","NEW JERSEY",8882190,2020-08-14,"August",15903,10,187164,570
"8517","NEW JERSEY",8882190,2020-08-15,"August",15910,7,187442,278
"8518","NEW JERSEY",8882190,2020-08-16,"August",15912,2,187455,13
"8519","NEW JERSEY",8882190,2020-08-17,"August",15916,4,187767,312
"8520","NEW JERSEY",8882190,2020-08-18,"August",15925,9,188098,331
"8521","NEW JERSEY",8882190,2020-08-19,"August",15926,1,188427,329
"8522","NEW JERSEY",8882190,2020-08-20,"August",15932,6,188527,100
"8523","NEW JERSEY",8882190,2020-08-21,"August",15941,9,188817,290
"8524","NEW JERSEY",8882190,2020-08-22,"August",15943,2,189346,529
"8525","NEW JERSEY",8882190,2020-08-23,"August",15946,3,189494,148
"8526","NEW JERSEY",8882190,2020-08-24,"August",15946,0,189719,225
"8527","NEW JERSEY",8882190,2020-08-25,"August",15953,7,190021,302
"8528","NEW JERSEY",8882190,2020-08-26,"August",15914,-39,190306,285
"8529","NEW JERSEY",8882190,2020-08-27,"August",15921,7,190613,307
"8530","NEW JERSEY",8882190,2020-08-28,"August",15930,9,190971,358
"8531","NEW JERSEY",8882190,2020-08-29,"August",15933,3,191320,349
"8532","NEW JERSEY",8882190,2020-08-30,"August",15937,4,191611,291
"8533","NEW JERSEY",8882190,2020-08-31,"August",15945,8,191960,349
"8534","NEW JERSEY",8882190,2020-09-01,"September",15950,5,192290,330
"8535","NEW JERSEY",8882190,2020-09-02,"September",15964,14,192595,305
"8536","NEW JERSEY",8882190,2020-09-03,"September",15971,7,192973,378
"8537","NEW JERSEY",8882190,2020-09-04,"September",15978,7,193422,449
"8538","NEW JERSEY",8882190,2020-09-05,"September",15985,7,193747,325
"8539","NEW JERSEY",8882190,2020-09-06,"September",15989,4,194058,311
"8540","NEW JERSEY",8882190,2020-09-07,"September",15991,2,194390,332
"8541","NEW JERSEY",8882190,2020-09-08,"September",15996,5,194667,277
"8542","NEW JERSEY",8882190,2020-09-09,"September",16008,12,194994,327
"8543","NEW JERSEY",8882190,2020-09-10,"September",16014,6,195414,420
"8544","NEW JERSEY",8882190,2020-09-11,"September",16023,9,195888,474
"8545","NEW JERSEY",8882190,2020-09-12,"September",16027,4,196337,449
"8546","NEW JERSEY",8882190,2020-09-13,"September",16031,4,196634,297
"8547","NEW JERSEY",8882190,2020-09-14,"September",16034,3,196968,334
"8548","NEW JERSEY",8882190,2020-09-15,"September",16043,9,197404,436
"8549","NEW JERSEY",8882190,2020-09-16,"September",16054,11,197792,388
"8550","NEW JERSEY",8882190,2020-09-17,"September",16057,3,198361,569
"8551","NEW JERSEY",8882190,2020-09-18,"September",16061,4,198848,487
"8552","NEW JERSEY",8882190,2020-09-19,"September",16064,3,199309,461
"8553","NEW JERSEY",8882190,2020-09-20,"September",16067,3,199762,453
"8554","NEW JERSEY",8882190,2020-09-21,"September",16069,2,200154,392
"8555","NEW JERSEY",8882190,2020-09-22,"September",16076,7,200580,426
"8556","NEW JERSEY",8882190,2020-09-23,"September",16082,6,200988,408
"8557","NEW JERSEY",8882190,2020-09-24,"September",16091,9,201216,228
"8558","NEW JERSEY",8882190,2020-09-25,"September",16097,6,202100,884
"8559","NEW JERSEY",8882190,2020-09-26,"September",16103,6,202850,750
"8560","NEW JERSEY",8882190,2020-09-27,"September",16106,3,203548,698
"8561","NEW JERSEY",8882190,2020-09-28,"September",16107,1,204107,559
"8562","NEW JERSEY",8882190,2020-09-29,"September",16117,10,204563,456
"8563","NEW JERSEY",8882190,2020-09-30,"September",16122,5,205275,712
"8564","NEW JERSEY",8882190,2020-10-01,"October",16140,18,205889,614
"8565","NEW JERSEY",8882190,2020-10-02,"October",16131,-9,206629,740
"8566","NEW JERSEY",8882190,2020-10-03,"October",16135,4,207576,947
"8567","NEW JERSEY",8882190,2020-10-04,"October",16136,1,208202,626
"8568","NEW JERSEY",8882190,2020-10-05,"October",16138,2,208713,511
"8569","NEW JERSEY",8882190,2020-10-06,"October",16147,9,209342,629
"8570","NEW JERSEY",8882190,2020-10-07,"October",16152,5,209850,508
"8571","NEW JERSEY",8882190,2020-10-08,"October",16161,9,211148,1298
"8572","NEW JERSEY",8882190,2020-10-09,"October",16164,3,212013,865
"8573","NEW JERSEY",8882190,2020-10-10,"October",16171,7,212877,864
"8574","NEW JERSEY",8882190,2020-10-11,"October",16174,3,213628,751
"8575","NEW JERSEY",8882190,2020-10-12,"October",16175,1,214097,469
"8576","NEW JERSEY",8882190,2020-10-13,"October",16182,7,215085,988
"8577","NEW JERSEY",8882190,2020-10-14,"October",16191,9,216023,938
"8578","NEW JERSEY",8882190,2020-10-15,"October",16197,6,216994,971
"8579","NEW JERSEY",8882190,2020-10-16,"October",16202,5,217804,810
"8580","NEW JERSEY",8882190,2020-10-17,"October",16204,2,218738,934
"8581","NEW JERSEY",8882190,2020-10-18,"October",16211,7,219647,909
"8582","NEW JERSEY",8882190,2020-10-19,"October",16214,3,221205,1558
"8583","NEW JERSEY",8882190,2020-10-20,"October",16227,13,222193,988
"8584","NEW JERSEY",8882190,2020-10-21,"October",16245,18,223223,1030
"8585","NEW JERSEY",8882190,2020-10-22,"October",16263,18,224385,1162
"8586","NEW JERSEY",8882190,2020-10-23,"October",16273,10,225430,1045
"8587","NEW JERSEY",8882190,2020-10-24,"October",16281,8,227339,1909
"8588","NEW MEXICO",2096829,2020-01-22,"January",0,0,0,0
"8589","NEW MEXICO",2096829,2020-01-23,"January",0,0,0,0
"8590","NEW MEXICO",2096829,2020-01-24,"January",0,0,0,0
"8591","NEW MEXICO",2096829,2020-01-25,"January",0,0,0,0
"8592","NEW MEXICO",2096829,2020-01-26,"January",0,0,0,0
"8593","NEW MEXICO",2096829,2020-01-27,"January",0,0,0,0
"8594","NEW MEXICO",2096829,2020-01-28,"January",0,0,0,0
"8595","NEW MEXICO",2096829,2020-01-29,"January",0,0,0,0
"8596","NEW MEXICO",2096829,2020-01-30,"January",0,0,0,0
"8597","NEW MEXICO",2096829,2020-01-31,"January",0,0,0,0
"8598","NEW MEXICO",2096829,2020-02-01,"February",0,0,0,0
"8599","NEW MEXICO",2096829,2020-02-02,"February",0,0,0,0
"8600","NEW MEXICO",2096829,2020-02-03,"February",0,0,0,0
"8601","NEW MEXICO",2096829,2020-02-04,"February",0,0,0,0
"8602","NEW MEXICO",2096829,2020-02-05,"February",0,0,0,0
"8603","NEW MEXICO",2096829,2020-02-06,"February",0,0,0,0
"8604","NEW MEXICO",2096829,2020-02-07,"February",0,0,0,0
"8605","NEW MEXICO",2096829,2020-02-08,"February",0,0,0,0
"8606","NEW MEXICO",2096829,2020-02-09,"February",0,0,0,0
"8607","NEW MEXICO",2096829,2020-02-10,"February",0,0,0,0
"8608","NEW MEXICO",2096829,2020-02-11,"February",0,0,0,0
"8609","NEW MEXICO",2096829,2020-02-12,"February",0,0,0,0
"8610","NEW MEXICO",2096829,2020-02-13,"February",0,0,0,0
"8611","NEW MEXICO",2096829,2020-02-14,"February",0,0,0,0
"8612","NEW MEXICO",2096829,2020-02-15,"February",0,0,0,0
"8613","NEW MEXICO",2096829,2020-02-16,"February",0,0,0,0
"8614","NEW MEXICO",2096829,2020-02-17,"February",0,0,0,0
"8615","NEW MEXICO",2096829,2020-02-18,"February",0,0,0,0
"8616","NEW MEXICO",2096829,2020-02-19,"February",0,0,0,0
"8617","NEW MEXICO",2096829,2020-02-20,"February",0,0,0,0
"8618","NEW MEXICO",2096829,2020-02-21,"February",0,0,0,0
"8619","NEW MEXICO",2096829,2020-02-22,"February",0,0,0,0
"8620","NEW MEXICO",2096829,2020-02-23,"February",0,0,0,0
"8621","NEW MEXICO",2096829,2020-02-24,"February",0,0,0,0
"8622","NEW MEXICO",2096829,2020-02-25,"February",0,0,0,0
"8623","NEW MEXICO",2096829,2020-02-26,"February",0,0,0,0
"8624","NEW MEXICO",2096829,2020-02-27,"February",0,0,0,0
"8625","NEW MEXICO",2096829,2020-02-28,"February",0,0,0,0
"8626","NEW MEXICO",2096829,2020-02-29,"February",0,0,0,0
"8627","NEW MEXICO",2096829,2020-03-01,"March",0,0,0,0
"8628","NEW MEXICO",2096829,2020-03-02,"March",0,0,0,0
"8629","NEW MEXICO",2096829,2020-03-03,"March",0,0,0,0
"8630","NEW MEXICO",2096829,2020-03-04,"March",0,0,0,0
"8631","NEW MEXICO",2096829,2020-03-05,"March",0,0,0,0
"8632","NEW MEXICO",2096829,2020-03-06,"March",0,0,0,0
"8633","NEW MEXICO",2096829,2020-03-07,"March",0,0,0,0
"8634","NEW MEXICO",2096829,2020-03-08,"March",0,0,0,0
"8635","NEW MEXICO",2096829,2020-03-09,"March",0,0,0,0
"8636","NEW MEXICO",2096829,2020-03-10,"March",0,0,0,0
"8637","NEW MEXICO",2096829,2020-03-11,"March",0,0,3,3
"8638","NEW MEXICO",2096829,2020-03-12,"March",0,0,5,2
"8639","NEW MEXICO",2096829,2020-03-13,"March",0,0,10,5
"8640","NEW MEXICO",2096829,2020-03-14,"March",0,0,13,3
"8641","NEW MEXICO",2096829,2020-03-15,"March",0,0,13,0
"8642","NEW MEXICO",2096829,2020-03-16,"March",0,0,21,8
"8643","NEW MEXICO",2096829,2020-03-17,"March",0,0,23,2
"8644","NEW MEXICO",2096829,2020-03-18,"March",0,0,28,5
"8645","NEW MEXICO",2096829,2020-03-19,"March",0,0,35,7
"8646","NEW MEXICO",2096829,2020-03-20,"March",0,0,42,7
"8647","NEW MEXICO",2096829,2020-03-21,"March",0,0,55,13
"8648","NEW MEXICO",2096829,2020-03-22,"March",0,0,57,2
"8649","NEW MEXICO",2096829,2020-03-23,"March",0,0,83,26
"8650","NEW MEXICO",2096829,2020-03-24,"March",0,0,100,17
"8651","NEW MEXICO",2096829,2020-03-25,"March",1,1,113,13
"8652","NEW MEXICO",2096829,2020-03-26,"March",1,0,113,0
"8653","NEW MEXICO",2096829,2020-03-27,"March",1,0,136,23
"8654","NEW MEXICO",2096829,2020-03-28,"March",1,0,208,72
"8655","NEW MEXICO",2096829,2020-03-29,"March",2,1,237,29
"8656","NEW MEXICO",2096829,2020-03-30,"March",2,0,237,0
"8657","NEW MEXICO",2096829,2020-03-31,"March",4,2,315,78
"8658","NEW MEXICO",2096829,2020-04-01,"April",5,1,327,12
"8659","NEW MEXICO",2096829,2020-04-02,"April",6,1,373,46
"8660","NEW MEXICO",2096829,2020-04-03,"April",10,4,490,117
"8661","NEW MEXICO",2096829,2020-04-04,"April",11,1,506,16
"8662","NEW MEXICO",2096829,2020-04-05,"April",12,1,624,118
"8663","NEW MEXICO",2096829,2020-04-06,"April",12,0,686,62
"8664","NEW MEXICO",2096829,2020-04-07,"April",13,1,794,108
"8665","NEW MEXICO",2096829,2020-04-08,"April",13,0,821,27
"8666","NEW MEXICO",2096829,2020-04-09,"April",16,3,865,44
"8667","NEW MEXICO",2096829,2020-04-10,"April",17,1,1081,216
"8668","NEW MEXICO",2096829,2020-04-11,"April",19,2,1091,10
"8669","NEW MEXICO",2096829,2020-04-12,"April",26,7,1245,154
"8670","NEW MEXICO",2096829,2020-04-13,"April",26,0,1262,17
"8671","NEW MEXICO",2096829,2020-04-14,"April",31,5,1345,83
"8672","NEW MEXICO",2096829,2020-04-15,"April",36,5,1484,139
"8673","NEW MEXICO",2096829,2020-04-16,"April",36,0,1484,0
"8674","NEW MEXICO",2096829,2020-04-17,"April",44,8,1597,113
"8675","NEW MEXICO",2096829,2020-04-18,"April",53,9,1798,201
"8676","NEW MEXICO",2096829,2020-04-19,"April",55,2,1845,47
"8677","NEW MEXICO",2096829,2020-04-20,"April",58,3,1971,126
"8678","NEW MEXICO",2096829,2020-04-21,"April",58,0,1971,0
"8679","NEW MEXICO",2096829,2020-04-22,"April",71,13,2210,239
"8680","NEW MEXICO",2096829,2020-04-23,"April",78,7,2379,169
"8681","NEW MEXICO",2096829,2020-04-24,"April",84,6,2521,142
"8682","NEW MEXICO",2096829,2020-04-25,"April",93,9,2660,139
"8683","NEW MEXICO",2096829,2020-04-26,"April",99,6,2726,66
"8684","NEW MEXICO",2096829,2020-04-27,"April",99,0,2825,99
"8685","NEW MEXICO",2096829,2020-04-28,"April",105,6,2974,149
"8686","NEW MEXICO",2096829,2020-04-29,"April",112,7,3213,239
"8687","NEW MEXICO",2096829,2020-04-30,"April",123,11,3411,198
"8688","NEW MEXICO",2096829,2020-05-01,"May",131,8,3513,102
"8689","NEW MEXICO",2096829,2020-05-02,"May",138,7,3732,219
"8690","NEW MEXICO",2096829,2020-05-03,"May",151,13,3850,118
"8691","NEW MEXICO",2096829,2020-05-04,"May",156,5,4031,181
"8692","NEW MEXICO",2096829,2020-05-05,"May",162,6,4138,107
"8693","NEW MEXICO",2096829,2020-05-06,"May",169,7,4291,153
"8694","NEW MEXICO",2096829,2020-05-07,"May",172,3,4493,202
"8695","NEW MEXICO",2096829,2020-05-08,"May",181,9,4673,180
"8696","NEW MEXICO",2096829,2020-05-09,"May",191,10,4778,105
"8697","NEW MEXICO",2096829,2020-05-10,"May",200,9,4863,85
"8698","NEW MEXICO",2096829,2020-05-11,"May",208,8,5069,206
"8699","NEW MEXICO",2096829,2020-05-12,"May",219,11,5212,143
"8700","NEW MEXICO",2096829,2020-05-13,"May",231,12,5364,152
"8701","NEW MEXICO",2096829,2020-05-14,"May",242,11,5503,139
"8702","NEW MEXICO",2096829,2020-05-15,"May",253,11,5662,159
"8703","NEW MEXICO",2096829,2020-05-16,"May",259,6,5847,185
