"","state","population","date","month","cumulative.death.cases","death.cases","cumulative.confirmed.cases","confirmed.cases","recovered.cases","active.cases","incident.rate","people.tested","people.hospitalized","mortality.rate","testing.rate","hospitalization.rate"
"12831","VIRGINIA",8535519,2020-04-19,"April",277,19,8542,489,1267,8265,108.027716406377,54733,1422,3.24280028096465,692.189300172121,16.6471552329665
"12832","VIRGINIA",8535519,2020-04-20,"April",300,23,8990,448,1324,8690,113.693417290252,56735,1500,3.33704115684093,717.507900996936,16.6852057842047
"12833","VIRGINIA",8535519,2020-04-21,"April",324,24,9630,640,1418,9306,121.787275695787,58354,1581,3.36448598130841,737.982833432188,16.417445482866
"12834","VIRGINIA",8535519,2020-04-22,"April",349,25,10266,636,1497,9917,129.830547486288,58354,1581,3.39957140074031,737.982833432188,15.4003506721216
"12835","VIRGINIA",8535519,2020-04-23,"April",373,24,10998,732,1567,10625,139.087898037619,64518,1753,3.39152573195126,815.936807200499,15.9392616839425
"12836","VIRGINIA",8535519,2020-04-24,"April",411,38,11594,596,1672,11183,146.625303677773,69440,1837,3.54493703639814,878.183637000568,15.8444022770398
"12837","VIRGINIA",8535519,2020-04-25,"April",437,26,12366,772,1717,11929,156.38852037945,72178,1942,3.53388322820637,912.810174991748,15.7043506388485
"12838","VIRGINIA",8535519,2020-04-26,"April",449,12,12970,604,1815,12521,164.027099249674,76118,2014,3.46183500385505,962.637990800824,15.5281418658443
"12839","VIRGINIA",8535519,2020-04-27,"April",460,11,13538,568,1843,13078,171.210398584586,80679,3298,3.39784310828778,1020.31937859402,24.3610577633328
"12840","VIRGINIA",8535519,2020-04-28,"April",492,32,14339,801,1914,13847,181.340368245264,82753,3422,3.43120161796499,1046.54853848946,23.8649836111305
"12841","VIRGINIA",8535519,2020-04-29,"April",522,30,14962,623,2042,14440,189.219233536902,85940,3608,3.48883839058949,1086.85342401827,24.1144232054538
"12842","VIRGINIA",8535519,2020-04-30,"April",552,30,15847,885,2104,13191,200.411522113306,91509,3654,3.4833091436865,1157.28263880019,23.0579920489683
"12843","VIRGINIA",8535519,2020-05-01,"May",581,29,16902,1055,2196,14125,213.753741828681,105648,3654,3.43746302212756,1336.09367629372,21.618743343983
"12844","VIRGINIA",8535519,2020-05-02,"May",617,36,17738,836,2312,14809,224.326344370911,113202,3738,3.47840793776074,1431.62649878655,21.0734017363852
"12845","VIRGINIA",8535519,2020-05-03,"May",660,43,18672,934,2497,15515,236.138318981489,108002,3910,3.53470437017995,1365.86389924158,20.9404455869752
"12846","VIRGINIA",8535519,2020-05-04,"May",684,24,19493,821,2547,16262,246.52122171734,112293,4010,3.50895193146258,1420.13069051994,20.5714872005335
"12847","VIRGINIA",8535519,2020-05-05,"May",713,29,20257,764,2617,16927,256.183265188947,113708,4113,3.5197709433776,1438.02570558843,20.3040924124994
"12848","VIRGINIA",8535519,2020-05-06,"May",737,24,20985,728,2617,16927,256.183265188947,113708,4113,3.5197709433776,1438.02570558843,20.3040924124994
"12849","VIRGINIA",8535519,2020-05-07,"May",769,32,21570,585,2825,17976,272.788321574053,123152,4438,3.56513676402411,1557.46070368511,20.5748725081131
"12850","VIRGINIA",8535519,2020-05-08,"May",812,43,22342,772,2997,18533,282.55153827573,129945,4622,3.63441052725808,1643.36942266761,20.6874944051562
"12851","VIRGINIA",8535519,2020-05-09,"May",827,15,23196,854,3124,19245,293.351780585616,137149,4717,3.56526987411623,1734.47591634491,20.3354026556303
"12852","VIRGINIA",8535519,2020-05-10,"May",839,12,24081,885,3201,20041,304.54406916202,143055,4756,3.48407458162036,1809.16705344349,19.7500103816287
"12853","VIRGINIA",8535519,2020-05-11,"May",850,11,25070,989,3273,20947,317.051609729324,150617,4777,3.3905065815716,1904.8010491664,19.0546469884324
"12854","VIRGINIA",8535519,2020-05-12,"May",892,42,25800,730,3400,21508,326.283666973137,155329,4929,3.45736434108527,1964.39208167715,19.1046511627907
"12855","VIRGINIA",8535519,2020-05-13,"May",928,36,26746,946,3554,22264,338.247401428819,161392,5080,3.46967770881627,2041.06874341584,18.993494354296
"12856","VIRGINIA",8535519,2020-05-14,"May",956,28,27813,1067,3678,23179,325.850132839022,166830,5211,3.4372415776795,1954.53844107195,18.735842951138
"12857","VIRGINIA",8535519,2020-05-15,"May",978,22,28672,859,3805,23889,335.913961412305,178014,5316,3.41099330357143,2085.56738026124,18.5407366071429
"12858","VIRGINIA",8535519,2020-05-16,"May",1003,25,29683,1011,3909,24771,347.7585839,185568,5414,3.379038507,2174.06815,18.23939629
"12859","VIRGINIA",8535519,2020-05-17,"May",1010,7,30388,705,3993,25385,356.018187060447,190361,5517,3.32368040015796,2230.22173578432,18.1551928392787
"12860","VIRGINIA",8535519,2020-05-18,"May",1015,5,31140,752,4107,26018,364.828430468024,196226,5609,3.25947334617855,2298.93460491389,18.0122029543995
"12861","VIRGINIA",8535519,2020-05-19,"May",1042,27,32145,1005,4271,26832,376.602758426289,202789,5768,3.2415616736662,2375.82506699358,17.9436926427127
"12862","VIRGINIA",8535519,2020-05-20,"May",1075,33,32908,763,4523,27310,385.5418750752,212626,6059,3.26668287346542,2491.07289199403,18.4119363072809
"12863","VIRGINIA",8535519,2020-05-21,"May",1100,25,34137,1229,4778,28259,399.940530856999,218599,6269,3.22231010340686,2561.05106203852,18.3642382165978
"12864","VIRGINIA",8535519,2020-05-22,"May",1136,36,34950,813,4963,28851,409.46543496652,225175,6422,3.25035765379113,2638.09382885798,18.3748211731044
"12865","VIRGINIA",8535519,2020-05-23,"May",1159,23,35749,799,5047,29543,418.826318587071,232470,6431,3.24204872863577,2723.560219361,17.9893143864164
"12866","VIRGINIA",8535519,2020-05-24,"May",1171,12,36244,495,5102,29971,424.625614447112,244085,6453,3.23087959386381,2859.63864646075,17.8043262333076
"12867","VIRGINIA",8535519,2020-05-25,"May",1208,37,37727,1483,5145,31374,442.00007052881,258750,6521,3.20195085747608,3031.45010865772,17.2847032629152
"12868","VIRGINIA",8535519,2020-05-26,"May",1236,28,39342,1615,5227,32879,460.921005506519,267181,6630,3.14168064663718,3130.22559026581,16.8522190025926
"12869","VIRGINIA",8535519,2020-05-27,"May",1281,45,40249,907,5367,33601,471.547190041988,277047,6826,3.18268776864021,3245.81317199341,16.9594275634177
"12870","VIRGINIA",8535519,2020-05-28,"May",1338,57,41401,1152,5472,34591,485.043733134447,287281,6974,3.23180599502427,3365.7121494311,16.8450037438709
"12871","VIRGINIA",8535519,2020-05-29,"May",1358,20,42533,1132,5648,35527,498.305961242661,298377,7172,3.19281499071309,3495.71010268971,16.8622011144288
"12872","VIRGINIA",8535519,2020-05-30,"May",1370,12,43611,1078,5745,36496,510.935538893417,305512,7216,3.14140927747587,3579.30197331879,16.5462841943546
"12873","VIRGINIA",8535519,2020-05-31,"May",1375,5,44607,996,5868,37364,522.604425108772,315391,7326,3.08247584459838,3695.04185978615,16.4234313000202
"12874","VIRGINIA",8535519,2020-06-01,"June",1392,17,45398,791,5899,38107,531.871582735625,324719,7326,3.06621437067712,3804.32636843758,16.1372747698136
"12875","VIRGINIA",8535519,2020-06-02,"June",1407,15,46239,841,6011,38821,541.724527823088,328889,7373,3.04288587555959,3853.18104265247,15.9454140444214
"12876","VIRGINIA",8535519,2020-06-03,"June",1428,21,46905,666,6165,39312,549.527216798416,342387,7476,3.04445155100736,4011.3202255188,15.9385992964503
"12877","VIRGINIA",8535519,2020-06-04,"June",1445,17,47856,951,6284,40127,560.668894299222,353590,7550,3.01947509194249,4142.57176394312,15.7764961551321
"12878","VIRGINIA",8535519,2020-06-05,"June",1454,9,48532,676,6392,40686,568.588740766672,363770,7597,2.99596142751174,4261.83809092335,15.6535893843237
"12879","VIRGINIA",8535519,2020-06-06,"June",1461,7,49397,865,6382,41554,578.722863835228,371131,7553,2.95766949409883,4348.07772087438,15.2904022511489
"12880","VIRGINIA",8535519,2020-06-07,"June",1472,11,50681,1284,6538,42671,578.722863835228,379816,7724,2.95766949409883,4449.82900278237,15.636577120068
"12881","VIRGINIA",8535519,2020-06-08,"June",1477,5,51251,570,6557,43217,600.443862874654,383592,7730,2.88189498741488,4494.06767180765,15.0826325339993
"12882","VIRGINIA",8535519,2020-06-09,"June",1496,19,51738,487,6677,43565,606.149432740997,390856,7846,2.8914917468785,4579.1708740851,15.1648691484016
"12883","VIRGINIA",8535519,2020-06-10,"June",1514,18,52177,439,6826,43837,611.292646645154,398364,7981,2.90166165168561,4667.13271917033,15.2960116526439
"12884","VIRGINIA",8535519,2020-06-11,"June",1520,6,52647,470,6895,44232,616.79904877489,407397,7964,2.88715406385929,4772.96108180416,15.1271677398522
"12885","VIRGINIA",8535519,2020-06-12,"June",1534,14,53211,564,7002,44675,623.406731330573,450530,8028,2.88286256601079,5278.29649257415,15.087106049501
"12886","VIRGINIA",8535519,2020-06-13,"June",1541,7,53869,658,7131,45197,631.115694312203,459993,8090,2.86064341272346,5389.16262736923,15.0179138279901
"12887","VIRGINIA",8535519,2020-06-14,"June",1546,5,54506,637,7178,45782,638.578626560377,469000,8136,2.83638498513925,5494.68638052355,14.9267970498661
"12888","VIRGINIA",8535519,2020-06-15,"June",1552,6,54886,380,7230,46104,643.030611261014,478999,8132,2.82767918959297,5611.83215689638,14.8161644135116
"12889","VIRGINIA",8535519,2020-06-16,"June",1570,18,55331,445,7341,46420,648.244119660445,485438,8245,2.83746904989969,5687.26986607376,14.9012307747917
"12890","VIRGINIA",8535519,2020-06-17,"June",1583,13,55775,444,7429,46763,653.445912310663,494341,8367,2.83818915284626,5791.57518131001,15.0013446884805
"12891","VIRGINIA",8535519,2020-06-18,"June",1586,3,56238,463,7493,47159,658.870304195914,502068,8350,2.82015718908923,5882.1027754727,14.8476119349906
"12892","VIRGINIA",8535519,2020-06-19,"June",1602,16,56793,555,7563,47628,665.372545008687,512411,8425,2.82077016533728,6003.27876957453,14.8345746834997
"12893","VIRGINIA",8535519,2020-06-20,"June",1607,5,57443,650,7607,48229,672.987781996619,531404,8487,2.79755583796111,6225.79599436191,14.7746461709869
"12894","VIRGINIA",8535519,2020-06-21,"June",1611,4,57994,551,7646,48737,679.443159812543,545676,8509,2.77787357312825,6393.00316711848,14.6722074697382
"12895","VIRGINIA",8535519,2020-06-22,"June",1620,9,58465,471,7663,49182,684.961277691491,558123,8511,2.7708885658086,6538.82909756278,14.5574275207389
"12896","VIRGINIA",8535519,2020-06-23,"June",1645,25,58994,529,7725,49624,691.158909024747,568377,8572,2.78841916127064,6658.96238998472,14.5302912160559
"12897","VIRGINIA",8535519,2020-06-24,"June",1661,16,59514,520,7765,50088,697.251098615093,576571,8651,2.79093994690325,6754.96123902952,14.5360755452499
"12898","VIRGINIA",8535519,2020-06-25,"June",1675,14,59946,432,7818,50453,702.312302274765,592966,8672,2.79418142995362,6947.0409473636,14.4663530510793
"12899","VIRGINIA",8535519,2020-06-26,"June",1700,25,60570,624,7868,51002,709.62292978318,606463,8722,2.80666996863134,7105.16841448071,14.3998679214132
"12900","VIRGINIA",8535519,2020-06-27,"June",1724,24,61247,677,7968,51555,717.554491999842,617926,8787,2.81483174686107,7239.4660477002,14.3468251506196
"12901","VIRGINIA",8535519,2020-06-28,"June",1732,8,61736,489,8005,51999,723.28349336461,628328,8823,2.80549436309447,7361.33327100555,14.2914992872878
"12902","VIRGINIA",8535519,2020-06-29,"June",1740,8,62189,453,8023,52426,728.590727757738,636372,8823,2.79792246217177,7455.57475766851,14.1873964849089
"12903","VIRGINIA",8535519,2020-06-30,"June",1763,23,62787,598,8080,52944,735.596745786636,645034,8982,2.80790609521079,7557.05657734462,14.3055091022027
"12904","VIRGINIA",8535519,2020-07-01,"July",1786,23,63203,416,8131,53286,740.470497458913,658633,9023,2.8258152302897,7716.37905088138,14.2762210654558
"12905","VIRGINIA",8535519,2020-07-02,"July",1816,30,63735,532,8496,53423,746.703276039805,674256,9384,2.84929787400957,7899.41420082364,14.7234643445517
"12906","VIRGINIA",8535519,2020-07-03,"July",1845,29,64393,658,8711,53837,754.412239021435,688360,9529,2.86521826906651,8064.65312771256,14.7981923501002
"12907","VIRGINIA",8535519,2020-07-04,"July",1849,4,65109,716,8741,54519,762.800715457373,699229,9549,2.83985316930071,8191.9916059,14.6661751831544
"12908","VIRGINIA",8535519,2020-07-05,"July",1853,4,65748,639,8784,55111,770.287079203971,709355,9576,2.81833667944272,8310.62528242278,14.564701587881
"12909","VIRGINIA",8535519,2020-07-06,"July",1853,0,66102,354,8809,55440,774.434454425091,715113,9592,2.80324347220962,8378.08456638665,14.5109073855557
"12910","VIRGINIA",8535519,2020-07-07,"July",1881,28,66740,638,8913,55946,781.909102422477,728117,9815,2.81839976026371,8530.43616914215,14.7063230446509
"12911","VIRGINIA",8535519,2020-07-08,"July",1905,24,67375,635,9011,56459,789.348603172227,737999,9982,2.82745825602968,8646.21120285714,14.8155844155844
"12912","VIRGINIA",8535519,2020-07-09,"July",1937,32,67988,613,9065,56986,796.530357439307,753428,10021,2.84903218214979,8826.97349745223,14.7393657704301
"12913","VIRGINIA",8535519,2020-07-10,"July",1958,21,68931,943,9189,57784,807.578308946416,768725,10195,2.84052168110139,9006.18931315132,14.7901524713119
"12914","VIRGINIA",8535519,2020-07-11,"July",1962,4,69782,851,9271,58549,817.548411526001,786335,10291,2.81161331002264,9212.50365677822,14.7473560517039
"12915","VIRGINIA",8535519,2020-07-12,"July",1966,4,70670,888,9310,59394,827.951996826438,804045,10355,2.78194424791283,9419.98957532635,14.6526107259092
"12916","VIRGINIA",8535519,2020-07-13,"July",1968,2,71642,972,9330,60344,839.3397050607,814015,10459,2.74699198794004,9536.79559497202,14.5989782529801
"12917","VIRGINIA",8535519,2020-07-14,"July",1977,9,72443,801,9423,61043,848.724020179675,830850,10550,2.72904214347832,9734.03023295947,14.5631738056127
"12918","VIRGINIA",8535519,2020-07-15,"July",1992,15,73527,1084,9527,62008,861.423892325704,844982,10608,2.70920886205068,9899.59720082634,14.4273532171855
"12919","VIRGINIA",8535519,2020-07-16,"July",2007,15,74431,904,9644,62780,872.014929613536,861173,10778,2.69645712136072,10089.2868963211,14.4805255874568
"12920","VIRGINIA",8535519,2020-07-17,"July",2013,6,75433,1002,9883,63537,883.754110324164,876704,11054,2.66859332122546,10271.2441973359,14.65406387125
"12921","VIRGINIA",8535519,2020-07-18,"July",2025,12,76373,940,9976,64372,894.766914583636,889701,11142,2.65146059471279,10423.5137898469,14.5889254055753
"12922","VIRGINIA",8535519,2020-07-19,"July",2027,2,77430,1057,10017,65386,907.150461500935,907363,11203,2.6178483791812,10630.4373524328,14.4685522407336
"12923","VIRGINIA",8535519,2020-07-20,"July",2031,4,78375,945,10107,66237,918.221844506468,920461,11265,2.59138755980861,10783.8902356143,14.3732057416268
"12924","VIRGINIA",8535519,2020-07-21,"July",2048,17,79371,996,10235,67088,929.890730721823,940092,11424,2.58028751055171,11013.882108399,14.3931662697963
"12925","VIRGINIA",8535519,2020-07-22,"July",2051,3,80393,1022,10331,68011,941.864226416695,954187,11488,2.5512171457714,11179.015593545,14.2898013508639
"12926","VIRGINIA",8535519,2020-07-23,"July",2054,3,81237,844,10479,68704,951.752318751795,972200,11697,2.52840454472716,11390.0513841045,14.3986114701429
"12927","VIRGINIA",8535519,2020-07-24,"July",2067,13,82364,1127,10576,69721,964.955968113948,990299,11826,2.50959156913215,11602.0947290961,14.3582147540187
"12928","VIRGINIA",8535519,2020-07-25,"July",2075,8,83609,1245,10800,70734,979.542075883142,1010443,12001,2.48179023789305,11838.0967812268,14.3537179011829
"12929","VIRGINIA",8535519,2020-07-26,"July",2078,3,84567,958,10882,71607,990.765763628433,1028240,12056,2.4572232667589,12046.6019699564,14.2561519268745
"12930","VIRGINIA",8535519,2020-07-27,"July",2082,4,86072,1505,10940,73050,1008.3979661928,1039211,12140,2.41890510270471,12175.1354545635,14.1044706757134
"12931","VIRGINIA",8535519,2020-07-28,"July",2095,13,86994,922,11550,73349,1019.19988696645,1059410,12844,2.40821206060188,12411.7818729008,14.7642366140194
"12932","VIRGINIA",8535519,2020-07-29,"July",2125,30,87993,999,11650,74218,1030.90392042944,1076756,13000,2.41496482674758,12615.0032587356,14.7739024695146
"12933","VIRGINIA",8535519,2020-07-30,"July",2141,16,88904,911,11728,75035,1041.57696796176,1094973,13085,2.40821560334743,12828.4290621344,14.7181229191038
"12934","VIRGINIA",8535519,2020-07-31,"July",2174,33,89888,984,11937,75777,1053.10526518657,1110747,13271,2.4185653257387,13013.2332902077,14.7639284442862
"12935","VIRGINIA",8535519,2020-08-01,"August",2215,41,90801,913,12007,76579,1063.80174421731,1127361,13263,2.43940044713164,13207.8787476192,14.6066673274523
"12936","VIRGINIA",8535519,2020-08-02,"August",2218,3,91782,981,12108,77456,1075.29489419448,1140026,13280,2.41659584668018,13356.2587113918,14.4690680089778
"12937","VIRGINIA",8535519,2020-08-03,"August",2218,0,93106,1324,12255,78633,1090.80654615144,1155108,13460,2.38223100552059,13532.9556410102,14.4566408179924
"12938","VIRGINIA",8535519,2020-08-04,"August",2244,26,94251,1145,12385,79622,1104.22107899941,1168038,13640,2.38087659547379,13684.440278324,14.4719949920956
"12939","VIRGINIA",8535519,2020-08-05,"August",2274,30,95049,798,12522,80253,1113.57024687075,1179756,13826,2.39245020989174,13821.7254275926,14.5461814432556
"12940","VIRGINIA",8535519,2020-08-06,"August",2299,25,95867,818,12635,80933,1123.15372972634,1194927,13984,2.39811405384543,13999.465058891,14.586875567192
"12941","VIRGINIA",8535519,2020-08-07,"August",2317,18,97882,2015,12725,82840,1146.76096438893,1208745,14097,2.36713593919209,14161.3532815052,14.402035103492
"12942","VIRGINIA",8535519,2020-08-08,"August",2322,5,99189,1307,12843,84024,1162.07344860928,1223028,14101,2.34098539152527,14328.6893275031,14.2162941455202
"12943","VIRGINIA",8535519,2020-08-09,"August",2326,4,100086,897,12923,84837,1172.58247565262,1244258,14123,2.32400135883141,14577.4146832782,14.1108646563955
"12944","VIRGINIA",8535519,2020-08-10,"August",2327,1,100749,663,12961,85461,1180.35001738031,1261547,14212,2.30970034442029,14779.968271408,14.1063434872803
"12945","VIRGINIA",8535519,2020-08-11,"August",2344,17,101745,996,13152,86249,1192.01890359567,1271545,14445,2.30379871246744,14897.1023320316,14.1972578505086
"12946","VIRGINIA",8535519,2020-08-12,"August",2352,8,102521,776,13247,86922,1201.11032498434,1287556,14528,2.29416412247247,15084.6831926682,14.170755259898
"12947","VIRGINIA",8535519,2020-08-13,"August",2363,11,103622,1101,13389,87870,1214.00936486698,1306103,14647,2.28040377526008,15301.9751933069,14.1350292408948
"12948","VIRGINIA",8535519,2020-08-14,"August",2370,7,104838,1216,13477,88991,1228.25571590901,1320272,14776,2.26063068734619,15467.9756438946,14.0941261756233
"12949","VIRGINIA",8535519,2020-08-15,"August",2381,11,105750,912,13694,89675,1238.94047919055,1337240,14965,2.251536643026,15666.7684765273,14.1513002364066
"12950","VIRGINIA",8535519,2020-08-16,"August",2381,0,106687,937,13783,90523,1249.91813620238,1353848,14967,2.23176207035534,15861.3436394436,14.0288882431786
"12951","VIRGINIA",8535519,2020-08-17,"August",2385,4,107421,734,13827,91209,1258.51749612414,1373442,15000,2.22023626665177,16090.9020295075,13.9637501047281
"12952","VIRGINIA",8535519,2020-08-18,"August",2396,11,108282,861,13910,91976,1268.604756,1390305,15163,2.212740806,16288.46471,14.00325077
"12953","VIRGINIA",8535519,2020-08-19,"August",2410,14,109019,737,13989,92620,1277.23926336524,1407015,15232,2.21062383621204,16484.2348778088,13.9718764619011
"12954","VIRGINIA",8535519,2020-08-20,"August",2427,17,109879,860,14091,93361,1287.31480768773,1422928,15357,2.20879330900354,16670.6675950226,13.9762830022115
"12955","VIRGINIA",8535519,2020-08-21,"August",2436,9,110857,978,14249,94172,1298.77281041727,1441961,15482,2.19742551214628,16893.6534497785,13.9657396465717
"12956","VIRGINIA",8535519,2020-08-22,"August",2443,7,112068,1211,14353,95272,1312.96058271325,1458475,15507,2.17992647321269,17087.1273322688,13.8371345968519
"12957","VIRGINIA",8535519,2020-08-23,"August",2467,24,112960,892,14443,96050,1323.41103101053,1470887,15598,2.18395892351275,17232.5432114907,13.8084277620397
"12958","VIRGINIA",8535519,2020-08-24,"August",2471,4,113623,663,14482,96670,1331.17857273822,1483980,15609,2.17473574892407,17385.9375159261,13.7375355341788
"12959","VIRGINIA",8535519,2020-08-25,"August",2494,23,114626,1003,14581,97551,1342.92946919807,1499970,15755,2.17577163994207,17573.2723458292,13.7447001552876
"12960","VIRGINIA",8535519,2020-08-26,"August",2515,21,115448,822,14682,98251,1352.5598150505,1507542,15852,2.1784699605017,17661.983998864,13.7308571824544
"12961","VIRGINIA",8535519,2020-08-27,"August",2527,12,116569,1121,14764,99278,1365.69316991738,1507542,15938,2.16781477065086,17661.983998864,13.6725887671679
"12962","VIRGINIA",8535519,2020-08-28,"August",2550,23,117578,1009,14866,100162,1377.51436087249,1544436,NA,2.16877306979197,18094.2248502991,NA
"12963","VIRGINIA",8535519,2020-08-29,"August",2568,18,118794,1216,14957,101269,1391.76071191453,1560673,NA,2.16172533966362,18284.4534702576,NA
"12964","VIRGINIA",8535519,2020-08-30,"August",2569,1,119729,935,14999,102161,1402.71493742794,1573427,NA,2.14567899172297,18433.8761357101,NA
"12965","VIRGINIA",8535519,2020-08-31,"August",2580,11,120575,846,15085,102910,1412.62646126147,1586551,NA,2.13974704540742,18587.633628371,NA
"12966","VIRGINIA",8535519,2020-09-01,"September",2612,32,121593,1018,15199,103782,1424.55309395949,1598689,NA,2.14814997573874,18729.8393923088,NA
"12967","VIRGINIA",8535519,2020-09-02,"September",2641,29,122518,925,15319,104558,1435.39016198078,1610691,NA,2.15560162588354,18870.4518143536,NA
"12968","VIRGINIA",8535519,2020-09-03,"September",2652,11,123637,1119,15395,105590,1448.50008534923,1624531,NA,2.14498895961565,19032.5977834505,NA
"12969","VIRGINIA",8535519,2020-09-04,"September",2662,10,124738,1101,15492,106584,1461.39912523187,1639828,NA,2.13407301704372,19211.8135991496,NA
"12970","VIRGINIA",8535519,2020-09-05,"September",2677,15,125681,943,15636,107368,1472.44707673898,1657556,NA,2.12999578297436,19419.5104011836,NA
"12971","VIRGINIA",8535519,2020-09-06,"September",2678,1,126877,1196,15683,108516,1486.45911279677,1670084,NA,2.11070564404896,19566.2853073141,NA
"12972","VIRGINIA",8535519,2020-09-07,"September",2684,6,127516,639,15742,109090,1493.94547654337,1682098,NA,2.10483390319646,19707.0383183495,NA
"12973","VIRGINIA",8535519,2020-09-08,"September",2686,2,128350,834,15770,109894,1503.71641138635,1689744,NA,2.09271523178808,19796.616936826,NA
"12974","VIRGINIA",8535519,2020-09-09,"September",2697,11,129229,879,15967,110565,1514.01455494388,1700004,NA,2.08699285764031,19916.8205237432,NA
"12975","VIRGINIA",8535519,2020-09-10,"September",2708,11,130460,1231,16061,111691,1528.4366422241,1716462,NA,2.07573202514181,20109.6383242777,NA
"12976","VIRGINIA",8535519,2020-09-11,"September",2711,3,131571,1111,16143,112717,1541.45283959886,1734047,NA,2.06048445326098,20315.6597741742,NA
"12977","VIRGINIA",8535519,2020-09-12,"September",2722,11,132868,1297,16276,113870,1556.64816632709,1750110,NA,2.04864978775928,20503.8498537699,NA
"12978","VIRGINIA",8535519,2020-09-13,"September",2724,2,133742,874,16310,114708,1566.88773113855,1766238,NA,2.03675733875671,20692.8014570643,NA
"12979","VIRGINIA",8535519,2020-09-14,"September",2743,19,134493,751,16361,115389,1575.68625879692,1779329,NA,2.03951135003309,20846.1723300013,NA
"12980","VIRGINIA",8535519,2020-09-15,"September",2839,96,135428,935,16449,116142,1586.64048431033,1791808,NA,2.0948400626163,20992.3731644204,NA
"12981","VIRGINIA",8535519,2020-09-16,"September",2884,45,136269,841,16536,116851,1596.49342939779,1806247,NA,2.11493443116189,21161.5368672954,NA
"12982","VIRGINIA",8535519,2020-09-17,"September",2920,36,137367,1098,16671,117778,1609.35732203279,1828512,NA,2.12423653424767,21422.3880235051,NA
"12983","VIRGINIA",8535519,2020-09-18,"September",2949,29,138605,1238,16762,118896,1623.8614195575,1831623,NA,2.12618592402872,21458.8357193042,NA
"12984","VIRGINIA",8535519,2020-09-19,"September",2990,41,139546,941,16848,119710,1634.88593956618,1866666,NA,2.14122941538991,21869.3907189475,NA
"12985","VIRGINIA",8535519,2020-09-20,"September",3015,25,140395,849,16880,120502,1644.83261064734,1882028,NA,2.14608782364044,22049.3680583454,NA
"12986","VIRGINIA",8535519,2020-09-21,"September",3021,6,141022,627,16903,121100,1652.1783854034,1898637,NA,2.14080072612784,22243.9549370109,NA
"12987","VIRGINIA",8535519,2020-09-22,"September",3060,39,141884,862,16979,121847,1662.27736122431,1911580,NA,2.15528177948183,22395.5918790644,NA
"12988","VIRGINIA",8535519,2020-09-23,"September",3089,29,142459,575,17038,122334,1669.01391702133,1922606,NA,2.16693925971683,22524.7697298782,NA
"12989","VIRGINIA",8535519,2020-09-24,"September",3113,24,143357,898,17099,123147,1679.53465981389,1952965,NA,2.17010679631968,22880.4481602115,NA
"12990","VIRGINIA",8535519,2020-09-25,"September",3136,23,144294,937,17185,123975,1690.51231682573,1973499,NA,2.17195448182184,23121.0193545349,NA
"12991","VIRGINIA",8535519,2020-09-26,"September",3144,8,145267,973,17255,124870,1701.9117408092,1993344,NA,2.16291380698989,23353.518397651,NA
"12992","VIRGINIA",8535519,2020-09-27,"September",3159,15,146001,734,17443,125401,1710.51110073096,2003129,NA,2.16231395675372,23468.1570036924,NA
"12993","VIRGINIA",8535519,2020-09-28,"September",3172,13,146444,443,17483,125791,1715.70117763196,2027168,NA,2.16464996858868,23749.7918990046,NA
"12994","VIRGINIA",8535519,2020-09-29,"September",3187,15,147345,901,17576,126584,1726.25706767216,2039510,NA,2.16159353897316,23894.3876757816,NA
"12995","VIRGINIA",8535519,2020-09-30,"September",3208,21,148092,747,17633,127254,1735.00873233368,2049988,NA,2.16419522999217,24017.1452960271,NA
"12996","VIRGINIA",8535519,2020-10-01,"October",3228,20,148536,444,17713,127598,1740.21052498389,2074236,NA,2.17119082242689,24301.2287829246,NA
"12997","VIRGINIA",8535519,2020-10-02,"October",3250,22,149490,954,17752,128491,1751.38734973234,2094361,NA,2.17205164225032,24537.0082358202,NA
"12998","VIRGINIA",8535519,2020-10-03,"October",3270,20,150583,1093,17810,129506,1764.19266362127,2113878,NA,2.16956761387408,24765.6645131948,NA
"12999","VIRGINIA",8535519,2020-10-04,"October",3273,3,151642,1059,17848,130524,1776.599642037,2113878,NA,2.1563946663853,24765.6645131948,NA
"13000","VIRGINIA",8535519,2020-10-05,"October",3276,3,152322,680,17893,131156,1784.5663515013,2139991,NA,2.14873754283689,25071.5978723731,NA
"13001","VIRGINIA",8535519,2020-10-06,"October",3291,15,152945,623,18112,131545,1791.8652632605,2154168,NA,2.14979240903593,25237.6920489545,NA
"13002","VIRGINIA",8535519,2020-10-07,"October",3303,12,153451,506,18189,131962,1797.79343236188,2170313,NA,2.15052361991776,25426.8428199855,NA
"13003","VIRGINIA",8535519,2020-10-08,"October",3328,25,155270,1819,18278,133667,1819.10438017887,2189792,NA,2.1414310555806,25655.05389889,NA
"13004","VIRGINIA",8535519,2020-10-09,"October",3344,16,156372,1102,18336,134695,1832.01513581072,2219510,NA,2.13657176476607,26003.2225339783,NA
"13005","VIRGINIA",8535519,2020-10-10,"October",3354,10,157609,1237,18447,135811,1846.50751758622,2238204,NA,2.12614761847356,26222.2367497512,NA
"13006","VIRGINIA",8535519,2020-10-11,"October",3358,4,158409,800,18492,136562,1855.88011695598,2256820,NA,2.11793521832724,26440.3371370856,NA
"13007","VIRGINIA",8535519,2020-10-12,"October",3361,3,159248,839,18539,137351,1865.70963054502,2271842,NA,2.10866070531498,26616.3311217514,NA
