"","state","population","date","month","cumulative.death.cases","death.cases","cumulative.confirmed.cases","confirmed.cases"
"7183","Missouri",6626371,2020-10-05,10,2188,2,135374,1295
"7184","Missouri",6626371,2020-10-06,10,2209,21,136327,953
"7185","Missouri",6626371,2020-10-07,10,2238,29,137420,1093
"7186","Missouri",6626371,2020-10-08,10,2268,30,138987,1567
"7187","Missouri",6626371,2020-10-09,10,2397,129,141003,2016
"7188","Missouri",6626371,2020-10-10,10,2424,27,145682,4679
"7189","Missouri",6626371,2020-10-11,10,2424,0,145938,256
"7190","Missouri",6626371,2020-10-12,10,2424,0,146154,216
"7191","Missouri",6626371,2020-10-13,10,2424,0,146359,205
"7192","Missouri",6626371,2020-10-14,10,2544,120,150794,4435
"7193","Missouri",6626371,2020-10-15,10,2460,-84,152662,1868
"7194","Missouri",6626371,2020-10-16,10,2477,17,154923,2261
"7195","Missouri",6626371,2020-10-17,10,2581,104,157108,2185
"7196","Missouri",6626371,2020-10-18,10,2592,11,158955,1847
"7197","Missouri",6626371,2020-10-19,10,2600,8,160437,1482
"7198","Missouri",6626371,2020-10-20,10,2625,25,161849,1412
"7199","Missouri",6626371,2020-10-21,10,2650,25,163275,1426
"7200","Missouri",6626371,2020-10-22,10,2665,15,165210,1935
"7201","Missouri",6626371,2020-10-23,10,2697,32,167193,1983
"7202","Missouri",6626371,2020-10-24,10,2808,111,169829,2636
"7203","Montana",1068778,2020-01-22,1,0,0,0,0
"7204","Montana",1068778,2020-01-23,1,0,0,0,0
"7205","Montana",1068778,2020-01-24,1,0,0,0,0
"7206","Montana",1068778,2020-01-25,1,0,0,0,0
"7207","Montana",1068778,2020-01-26,1,0,0,0,0
"7208","Montana",1068778,2020-01-27,1,0,0,0,0
"7209","Montana",1068778,2020-01-28,1,0,0,0,0
"7210","Montana",1068778,2020-01-29,1,0,0,0,0
"7211","Montana",1068778,2020-01-30,1,0,0,0,0
"7212","Montana",1068778,2020-01-31,1,0,0,0,0
"7213","Montana",1068778,2020-02-01,2,0,0,0,0
"7214","Montana",1068778,2020-02-02,2,0,0,0,0
"7215","Montana",1068778,2020-02-03,2,0,0,0,0
"7216","Montana",1068778,2020-02-04,2,0,0,0,0
"7217","Montana",1068778,2020-02-05,2,0,0,0,0
"7218","Montana",1068778,2020-02-06,2,0,0,0,0
"7219","Montana",1068778,2020-02-07,2,0,0,0,0
"7220","Montana",1068778,2020-02-08,2,0,0,0,0
"7221","Montana",1068778,2020-02-09,2,0,0,0,0
"7222","Montana",1068778,2020-02-10,2,0,0,0,0
"7223","Montana",1068778,2020-02-11,2,0,0,0,0
"7224","Montana",1068778,2020-02-12,2,0,0,0,0
"7225","Montana",1068778,2020-02-13,2,0,0,0,0
"7226","Montana",1068778,2020-02-14,2,0,0,0,0
"7227","Montana",1068778,2020-02-15,2,0,0,0,0
"7228","Montana",1068778,2020-02-16,2,0,0,0,0
"7229","Montana",1068778,2020-02-17,2,0,0,0,0
"7230","Montana",1068778,2020-02-18,2,0,0,0,0
"7231","Montana",1068778,2020-02-19,2,0,0,0,0
"7232","Montana",1068778,2020-02-20,2,0,0,0,0
"7233","Montana",1068778,2020-02-21,2,0,0,0,0
"7234","Montana",1068778,2020-02-22,2,0,0,0,0
"7235","Montana",1068778,2020-02-23,2,0,0,0,0
"7236","Montana",1068778,2020-02-24,2,0,0,0,0
"7237","Montana",1068778,2020-02-25,2,0,0,0,0
"7238","Montana",1068778,2020-02-26,2,0,0,0,0
"7239","Montana",1068778,2020-02-27,2,0,0,0,0
"7240","Montana",1068778,2020-02-28,2,0,0,0,0
"7241","Montana",1068778,2020-02-29,2,0,0,0,0
"7242","Montana",1068778,2020-03-01,3,0,0,0,0
"7243","Montana",1068778,2020-03-02,3,0,0,0,0
"7244","Montana",1068778,2020-03-03,3,0,0,0,0
"7245","Montana",1068778,2020-03-04,3,0,0,0,0
"7246","Montana",1068778,2020-03-05,3,0,0,0,0
"7247","Montana",1068778,2020-03-06,3,0,0,0,0
"7248","Montana",1068778,2020-03-07,3,0,0,0,0
"7249","Montana",1068778,2020-03-08,3,0,0,0,0
"7250","Montana",1068778,2020-03-09,3,0,0,0,0
"7251","Montana",1068778,2020-03-10,3,0,0,0,0
"7252","Montana",1068778,2020-03-11,3,0,0,0,0
"7253","Montana",1068778,2020-03-12,3,0,0,0,0
"7254","Montana",1068778,2020-03-13,3,0,0,1,1
"7255","Montana",1068778,2020-03-14,3,0,0,5,4
"7256","Montana",1068778,2020-03-15,3,0,0,6,1
"7257","Montana",1068778,2020-03-16,3,0,0,6,0
"7258","Montana",1068778,2020-03-17,3,0,0,8,2
"7259","Montana",1068778,2020-03-18,3,0,0,10,2
"7260","Montana",1068778,2020-03-19,3,0,0,11,1
"7261","Montana",1068778,2020-03-20,3,0,0,20,9
"7262","Montana",1068778,2020-03-21,3,0,0,27,7
"7263","Montana",1068778,2020-03-22,3,0,0,34,7
"7264","Montana",1068778,2020-03-23,3,0,0,34,0
"7265","Montana",1068778,2020-03-24,3,0,0,51,17
"7266","Montana",1068778,2020-03-25,3,0,0,65,14
"7267","Montana",1068778,2020-03-26,3,0,0,90,25
"7268","Montana",1068778,2020-03-27,3,1,1,109,19
"7269","Montana",1068778,2020-03-28,3,1,0,129,20
"7270","Montana",1068778,2020-03-29,3,1,0,154,25
"7271","Montana",1068778,2020-03-30,3,5,4,171,17
"7272","Montana",1068778,2020-03-31,3,5,0,198,27
"7273","Montana",1068778,2020-04-01,4,6,1,208,10
"7274","Montana",1068778,2020-04-02,4,6,0,241,33
"7275","Montana",1068778,2020-04-03,4,5,-1,243,2
"7276","Montana",1068778,2020-04-04,4,6,1,265,22
"7277","Montana",1068778,2020-04-05,4,6,0,286,21
"7278","Montana",1068778,2020-04-06,4,6,0,299,13
"7279","Montana",1068778,2020-04-07,4,6,0,319,20
"7280","Montana",1068778,2020-04-08,4,6,0,332,13
"7281","Montana",1068778,2020-04-09,4,6,0,354,22
"7282","Montana",1068778,2020-04-10,4,6,0,365,11
"7283","Montana",1068778,2020-04-11,4,6,0,377,12
"7284","Montana",1068778,2020-04-12,4,6,0,387,10
"7285","Montana",1068778,2020-04-13,4,7,1,394,7
"7286","Montana",1068778,2020-04-14,4,7,0,399,5
"7287","Montana",1068778,2020-04-15,4,7,0,404,5
"7288","Montana",1068778,2020-04-16,4,7,0,415,11
"7289","Montana",1068778,2020-04-17,4,8,1,422,7
"7290","Montana",1068778,2020-04-18,4,10,2,426,4
"7291","Montana",1068778,2020-04-19,4,10,0,433,7
"7292","Montana",1068778,2020-04-20,4,10,0,433,0
"7293","Montana",1068778,2020-04-21,4,12,2,437,4
"7294","Montana",1068778,2020-04-22,4,14,2,439,2
"7295","Montana",1068778,2020-04-23,4,14,0,442,3
"7296","Montana",1068778,2020-04-24,4,14,0,444,2
"7297","Montana",1068778,2020-04-25,4,14,0,445,1
"7298","Montana",1068778,2020-04-26,4,14,0,448,3
"7299","Montana",1068778,2020-04-27,4,14,0,449,1
"7300","Montana",1068778,2020-04-28,4,15,1,451,2
"7301","Montana",1068778,2020-04-29,4,16,1,451,0
"7302","Montana",1068778,2020-04-30,4,16,0,453,2
"7303","Montana",1068778,2020-05-01,5,16,0,453,0
"7304","Montana",1068778,2020-05-02,5,16,0,455,2
"7305","Montana",1068778,2020-05-03,5,16,0,455,0
"7306","Montana",1068778,2020-05-04,5,16,0,457,2
"7307","Montana",1068778,2020-05-05,5,16,0,456,-1
"7308","Montana",1068778,2020-05-06,5,16,0,456,0
"7309","Montana",1068778,2020-05-07,5,16,0,456,0
"7310","Montana",1068778,2020-05-08,5,16,0,458,2
"7311","Montana",1068778,2020-05-09,5,16,0,458,0
"7312","Montana",1068778,2020-05-10,5,16,0,458,0
"7313","Montana",1068778,2020-05-11,5,16,0,459,1
"7314","Montana",1068778,2020-05-12,5,16,0,461,2
"7315","Montana",1068778,2020-05-13,5,16,0,462,1
"7316","Montana",1068778,2020-05-14,5,16,0,462,0
"7317","Montana",1068778,2020-05-15,5,16,0,466,4
"7318","Montana",1068778,2020-05-16,5,16,0,468,2
"7319","Montana",1068778,2020-05-17,5,16,0,468,0
"7320","Montana",1068778,2020-05-18,5,16,0,470,2
"7321","Montana",1068778,2020-05-19,5,16,0,471,1
"7322","Montana",1068778,2020-05-20,5,16,0,478,7
"7323","Montana",1068778,2020-05-21,5,16,0,479,1
"7324","Montana",1068778,2020-05-22,5,16,0,479,0
"7325","Montana",1068778,2020-05-23,5,16,0,479,0
"7326","Montana",1068778,2020-05-24,5,16,0,479,0
"7327","Montana",1068778,2020-05-25,5,16,0,479,0
"7328","Montana",1068778,2020-05-26,5,17,1,479,0
"7329","Montana",1068778,2020-05-27,5,17,0,481,2
"7330","Montana",1068778,2020-05-28,5,17,0,485,4
"7331","Montana",1068778,2020-05-29,5,17,0,493,8
"7332","Montana",1068778,2020-05-30,5,17,0,505,12
"7333","Montana",1068778,2020-05-31,5,17,0,515,10
"7334","Montana",1068778,2020-06-01,6,17,0,519,4
"7335","Montana",1068778,2020-06-02,6,17,0,523,4
"7336","Montana",1068778,2020-06-03,6,17,0,525,2
"7337","Montana",1068778,2020-06-04,6,17,0,539,14
"7338","Montana",1068778,2020-06-05,6,18,1,541,2
"7339","Montana",1068778,2020-06-06,6,18,0,540,-1
"7340","Montana",1068778,2020-06-07,6,18,0,545,5
"7341","Montana",1068778,2020-06-08,6,18,0,548,3
"7342","Montana",1068778,2020-06-09,6,18,0,554,6
"7343","Montana",1068778,2020-06-10,6,18,0,561,7
"7344","Montana",1068778,2020-06-11,6,18,0,563,2
"7345","Montana",1068778,2020-06-12,6,18,0,573,10
"7346","Montana",1068778,2020-06-13,6,18,0,588,15
"7347","Montana",1068778,2020-06-14,6,19,1,601,13
"7348","Montana",1068778,2020-06-15,6,19,0,609,8
"7349","Montana",1068778,2020-06-16,6,19,0,614,5
"7350","Montana",1068778,2020-06-17,6,20,1,630,16
"7351","Montana",1068778,2020-06-18,6,20,0,655,25
"7352","Montana",1068778,2020-06-19,6,20,0,666,11
"7353","Montana",1068778,2020-06-20,6,20,0,698,32
"7354","Montana",1068778,2020-06-21,6,20,0,717,19
"7355","Montana",1068778,2020-06-22,6,21,1,734,17
"7356","Montana",1068778,2020-06-23,6,21,0,743,9
"7357","Montana",1068778,2020-06-24,6,21,0,766,23
"7358","Montana",1068778,2020-06-25,6,21,0,803,37
"7359","Montana",1068778,2020-06-26,6,22,1,829,26
"7360","Montana",1068778,2020-06-27,6,22,0,852,23
"7361","Montana",1068778,2020-06-28,6,22,0,863,11
"7362","Montana",1068778,2020-06-29,6,22,0,919,56
"7363","Montana",1068778,2020-06-30,6,22,0,967,48
"7364","Montana",1068778,2020-07-01,7,22,0,1016,49
"7365","Montana",1068778,2020-07-02,7,22,0,1083,67
"7366","Montana",1068778,2020-07-03,7,23,1,1128,45
"7367","Montana",1068778,2020-07-04,7,23,0,1167,39
"7368","Montana",1068778,2020-07-05,7,23,0,1212,45
"7369","Montana",1068778,2020-07-06,7,23,0,1249,37
"7370","Montana",1068778,2020-07-07,7,23,0,1327,78
"7371","Montana",1068778,2020-07-08,7,23,0,1371,44
"7372","Montana",1068778,2020-07-09,7,25,2,1466,95
"7373","Montana",1068778,2020-07-10,7,28,3,1593,127
"7374","Montana",1068778,2020-07-11,7,29,1,1677,84
"7375","Montana",1068778,2020-07-12,7,29,0,1758,81
"7376","Montana",1068778,2020-07-13,7,32,3,1843,85
"7377","Montana",1068778,2020-07-14,7,34,2,1952,109
"7378","Montana",1068778,2020-07-15,7,34,0,2096,144
"7379","Montana",1068778,2020-07-16,7,35,1,2231,135
"7380","Montana",1068778,2020-07-17,7,37,2,2366,135
"7381","Montana",1068778,2020-07-18,7,37,0,2471,105
"7382","Montana",1068778,2020-07-19,7,37,0,2533,62
"7383","Montana",1068778,2020-07-20,7,39,2,2620,87
"7384","Montana",1068778,2020-07-21,7,40,1,2711,91
"7385","Montana",1068778,2020-07-22,7,42,2,2812,101
"7386","Montana",1068778,2020-07-23,7,43,1,2909,97
"7387","Montana",1068778,2020-07-24,7,46,3,3038,129
"7388","Montana",1068778,2020-07-25,7,46,0,3259,221
"7389","Montana",1068778,2020-07-26,7,46,0,3341,82
"7390","Montana",1068778,2020-07-27,7,47,1,3380,39
"7391","Montana",1068778,2020-07-28,7,51,4,3474,94
"7392","Montana",1068778,2020-07-29,7,54,3,3676,202
"7393","Montana",1068778,2020-07-30,7,55,1,3814,138
"7394","Montana",1068778,2020-07-31,7,60,5,3965,151
"7395","Montana",1068778,2020-08-01,8,61,1,4081,116
"7396","Montana",1068778,2020-08-02,8,61,0,4193,112
"7397","Montana",1068778,2020-08-03,8,64,3,4233,40
"7398","Montana",1068778,2020-08-04,8,64,0,4314,81
"7399","Montana",1068778,2020-08-05,8,65,1,4429,115
"7400","Montana",1068778,2020-08-06,8,65,0,4602,173
"7401","Montana",1068778,2020-08-07,8,70,5,4757,155
"7402","Montana",1068778,2020-08-08,8,75,5,4889,132
"7403","Montana",1068778,2020-08-09,8,75,0,4952,63
"7404","Montana",1068778,2020-08-10,8,75,0,5017,65
"7405","Montana",1068778,2020-08-11,8,77,2,5104,87
"7406","Montana",1068778,2020-08-12,8,80,3,5268,164
"7407","Montana",1068778,2020-08-13,8,81,1,5407,139
"7408","Montana",1068778,2020-08-14,8,81,0,5541,134
"7409","Montana",1068778,2020-08-15,8,82,1,5659,118
"7410","Montana",1068778,2020-08-16,8,82,0,5750,91
"7411","Montana",1068778,2020-08-17,8,82,0,5792,42
"7412","Montana",1068778,2020-08-18,8,84,2,5846,54
"7413","Montana",1068778,2020-08-19,8,84,0,5956,110
"7414","Montana",1068778,2020-08-20,8,89,5,6072,116
"7415","Montana",1068778,2020-08-21,8,89,0,6216,144
"7416","Montana",1068778,2020-08-22,8,90,1,6376,160
"7417","Montana",1068778,2020-08-23,8,90,0,6429,53
"7418","Montana",1068778,2020-08-24,8,91,1,6489,60
"7419","Montana",1068778,2020-08-25,8,97,6,6624,135
"7420","Montana",1068778,2020-08-26,8,98,1,6785,161
"7421","Montana",1068778,2020-08-27,8,98,0,6929,144
"7422","Montana",1068778,2020-08-28,8,100,2,7063,134
"7423","Montana",1068778,2020-08-29,8,104,4,7251,188
"7424","Montana",1068778,2020-08-30,8,104,0,7340,89
"7425","Montana",1068778,2020-08-31,8,104,0,7421,81
"7426","Montana",1068778,2020-09-01,9,105,1,7509,88
"7427","Montana",1068778,2020-09-02,9,109,4,7691,182
"7428","Montana",1068778,2020-09-03,9,111,2,7871,180
"7429","Montana",1068778,2020-09-04,9,114,3,8019,148
"7430","Montana",1068778,2020-09-05,9,116,2,8164,145
"7431","Montana",1068778,2020-09-06,9,117,1,8264,100
"7432","Montana",1068778,2020-09-07,9,118,1,8316,52
"7433","Montana",1068778,2020-09-08,9,119,1,8381,65
"7434","Montana",1068778,2020-09-09,9,122,3,8468,87
"7435","Montana",1068778,2020-09-10,9,123,1,8663,195
"7436","Montana",1068778,2020-09-11,9,131,8,8785,122
"7437","Montana",1068778,2020-09-12,9,133,2,8925,140
"7438","Montana",1068778,2020-09-13,9,135,2,9021,96
"7439","Montana",1068778,2020-09-14,9,138,3,9107,86
"7440","Montana",1068778,2020-09-15,9,140,2,9244,137
"7441","Montana",1068778,2020-09-16,9,141,1,9431,187
"7442","Montana",1068778,2020-09-17,9,143,2,9647,216
"7443","Montana",1068778,2020-09-18,9,146,3,9871,224
"7444","Montana",1068778,2020-09-19,9,156,10,10163,292
"7445","Montana",1068778,2020-09-20,9,157,1,10299,136
"7446","Montana",1068778,2020-09-21,9,160,3,10429,130
"7447","Montana",1068778,2020-09-22,9,163,3,10700,271
"7448","Montana",1068778,2020-09-23,9,165,2,10912,212
"7449","Montana",1068778,2020-09-24,9,165,0,11242,330
"7450","Montana",1068778,2020-09-25,9,170,5,11564,322
"7451","Montana",1068778,2020-09-26,9,171,1,11907,343
"7452","Montana",1068778,2020-09-27,9,173,2,12107,200
"7453","Montana",1068778,2020-09-28,9,174,1,12413,306
"7454","Montana",1068778,2020-09-29,9,177,3,12724,311
"7455","Montana",1068778,2020-09-30,9,180,3,13071,347
"7456","Montana",1068778,2020-10-01,10,181,1,13500,429
"7457","Montana",1068778,2020-10-02,10,186,5,13855,355
"7458","Montana",1068778,2020-10-03,10,186,0,14356,501
"7459","Montana",1068778,2020-10-04,10,187,1,14635,279
"7460","Montana",1068778,2020-10-05,10,190,3,14847,212
"7461","Montana",1068778,2020-10-06,10,192,2,15347,500
"7462","Montana",1068778,2020-10-07,10,193,1,16063,716
"7463","Montana",1068778,2020-10-08,10,197,4,16677,614
"7464","Montana",1068778,2020-10-09,10,206,9,17399,722
"7465","Montana",1068778,2020-10-10,10,209,3,18117,718
"7466","Montana",1068778,2020-10-11,10,210,1,18702,585
"7467","Montana",1068778,2020-10-12,10,212,2,19125,423
"7468","Montana",1068778,2020-10-13,10,217,5,19611,486
"7469","Montana",1068778,2020-10-14,10,225,8,20210,599
"7470","Montana",1068778,2020-10-15,10,230,5,20933,723
"7471","Montana",1068778,2020-10-16,10,235,5,21595,662
"7472","Montana",1068778,2020-10-17,10,239,4,22225,630
"7473","Montana",1068778,2020-10-18,10,241,2,22821,596
"7474","Montana",1068778,2020-10-19,10,241,0,23390,569
"7475","Montana",1068778,2020-10-20,10,252,11,24093,703
"7476","Montana",1068778,2020-10-21,10,275,23,24712,619
"7477","Montana",1068778,2020-10-22,10,278,3,25640,928
"7478","Montana",1068778,2020-10-23,10,282,4,26503,863
"7479","Montana",1068778,2020-10-24,10,294,12,27142,639
"7480","Nebraska",1934408,2020-01-22,1,0,0,0,0
"7481","Nebraska",1934408,2020-01-23,1,0,0,0,0
"7482","Nebraska",1934408,2020-01-24,1,0,0,0,0
"7483","Nebraska",1934408,2020-01-25,1,0,0,0,0
"7484","Nebraska",1934408,2020-01-26,1,0,0,0,0
"7485","Nebraska",1934408,2020-01-27,1,0,0,0,0
"7486","Nebraska",1934408,2020-01-28,1,0,0,0,0
"7487","Nebraska",1934408,2020-01-29,1,0,0,0,0
"7488","Nebraska",1934408,2020-01-30,1,0,0,0,0
"7489","Nebraska",1934408,2020-01-31,1,0,0,0,0
"7490","Nebraska",1934408,2020-02-01,2,0,0,0,0
"7491","Nebraska",1934408,2020-02-02,2,0,0,0,0
"7492","Nebraska",1934408,2020-02-03,2,0,0,0,0
"7493","Nebraska",1934408,2020-02-04,2,0,0,0,0
"7494","Nebraska",1934408,2020-02-05,2,0,0,0,0
"7495","Nebraska",1934408,2020-02-06,2,0,0,0,0
"7496","Nebraska",1934408,2020-02-07,2,0,0,0,0
"7497","Nebraska",1934408,2020-02-08,2,0,0,0,0
"7498","Nebraska",1934408,2020-02-09,2,0,0,0,0
"7499","Nebraska",1934408,2020-02-10,2,0,0,0,0
"7500","Nebraska",1934408,2020-02-11,2,0,0,0,0
"7501","Nebraska",1934408,2020-02-12,2,0,0,0,0
"7502","Nebraska",1934408,2020-02-13,2,0,0,0,0
"7503","Nebraska",1934408,2020-02-14,2,0,0,0,0
"7504","Nebraska",1934408,2020-02-15,2,0,0,0,0
"7505","Nebraska",1934408,2020-02-16,2,0,0,0,0
"7506","Nebraska",1934408,2020-02-17,2,0,0,0,0
"7507","Nebraska",1934408,2020-02-18,2,0,0,0,0
"7508","Nebraska",1934408,2020-02-19,2,0,0,0,0
"7509","Nebraska",1934408,2020-02-20,2,0,0,0,0
"7510","Nebraska",1934408,2020-02-21,2,0,0,0,0
"7511","Nebraska",1934408,2020-02-22,2,0,0,0,0
"7512","Nebraska",1934408,2020-02-23,2,0,0,0,0
"7513","Nebraska",1934408,2020-02-24,2,0,0,0,0
"7514","Nebraska",1934408,2020-02-25,2,0,0,0,0
"7515","Nebraska",1934408,2020-02-26,2,0,0,0,0
"7516","Nebraska",1934408,2020-02-27,2,0,0,0,0
"7517","Nebraska",1934408,2020-02-28,2,0,0,0,0
"7518","Nebraska",1934408,2020-02-29,2,0,0,0,0
"7519","Nebraska",1934408,2020-03-01,3,0,0,0,0
"7520","Nebraska",1934408,2020-03-02,3,0,0,0,0
"7521","Nebraska",1934408,2020-03-03,3,0,0,0,0
"7522","Nebraska",1934408,2020-03-04,3,0,0,0,0
"7523","Nebraska",1934408,2020-03-05,3,0,0,0,0
"7524","Nebraska",1934408,2020-03-06,3,0,0,1,1
"7525","Nebraska",1934408,2020-03-07,3,0,0,1,0
"7526","Nebraska",1934408,2020-03-08,3,0,0,1,0
"7527","Nebraska",1934408,2020-03-09,3,0,0,3,2
"7528","Nebraska",1934408,2020-03-10,3,0,0,3,0
"7529","Nebraska",1934408,2020-03-11,3,0,0,5,2
"7530","Nebraska",1934408,2020-03-12,3,0,0,10,5
"7531","Nebraska",1934408,2020-03-13,3,0,0,14,4
"7532","Nebraska",1934408,2020-03-14,3,0,0,18,4
"7533","Nebraska",1934408,2020-03-15,3,0,0,17,-1
"7534","Nebraska",1934408,2020-03-16,3,0,0,18,1
"7535","Nebraska",1934408,2020-03-17,3,0,0,23,5
"7536","Nebraska",1934408,2020-03-18,3,0,0,24,1
"7537","Nebraska",1934408,2020-03-19,3,0,0,29,5
"7538","Nebraska",1934408,2020-03-20,3,0,0,37,8
"7539","Nebraska",1934408,2020-03-21,3,0,0,38,1
"7540","Nebraska",1934408,2020-03-22,3,0,0,51,13
"7541","Nebraska",1934408,2020-03-23,3,0,0,51,0
"7542","Nebraska",1934408,2020-03-24,3,0,0,66,15
"7543","Nebraska",1934408,2020-03-25,3,0,0,71,5
"7544","Nebraska",1934408,2020-03-26,3,0,0,74,3
"7545","Nebraska",1934408,2020-03-27,3,0,0,82,8
"7546","Nebraska",1934408,2020-03-28,3,2,2,96,14
"7547","Nebraska",1934408,2020-03-29,3,2,0,108,12
"7548","Nebraska",1934408,2020-03-30,3,2,0,145,37
"7549","Nebraska",1934408,2020-03-31,3,3,1,172,27
"7550","Nebraska",1934408,2020-04-01,4,4,1,210,38
"7551","Nebraska",1934408,2020-04-02,4,5,1,246,36
"7552","Nebraska",1934408,2020-04-03,4,6,1,279,33
"7553","Nebraska",1934408,2020-04-04,4,6,0,321,42
"7554","Nebraska",1934408,2020-04-05,4,8,2,364,43
"7555","Nebraska",1934408,2020-04-06,4,9,1,417,53
"7556","Nebraska",1934408,2020-04-07,4,10,1,447,30
"7557","Nebraska",1934408,2020-04-08,4,12,2,519,72
"7558","Nebraska",1934408,2020-04-09,4,14,2,568,49
"7559","Nebraska",1934408,2020-04-10,4,15,1,635,67
"7560","Nebraska",1934408,2020-04-11,4,17,2,699,64
"7561","Nebraska",1934408,2020-04-12,4,17,0,791,92
"7562","Nebraska",1934408,2020-04-13,4,17,0,814,23
"7563","Nebraska",1934408,2020-04-14,4,20,3,897,83
"7564","Nebraska",1934408,2020-04-15,4,20,0,901,4
"7565","Nebraska",1934408,2020-04-16,4,21,1,952,51
"7566","Nebraska",1934408,2020-04-17,4,24,3,1066,114
"7567","Nebraska",1934408,2020-04-18,4,24,0,1249,183
"7568","Nebraska",1934408,2020-04-19,4,28,4,1474,225
"7569","Nebraska",1934408,2020-04-20,4,33,5,1648,174
"7570","Nebraska",1934408,2020-04-21,4,33,0,1685,37
"7571","Nebraska",1934408,2020-04-22,4,38,5,1813,128
"7572","Nebraska",1934408,2020-04-23,4,47,9,2202,389
"7573","Nebraska",1934408,2020-04-24,4,50,3,2424,222
"7574","Nebraska",1934408,2020-04-25,4,50,0,2719,295
"7575","Nebraska",1934408,2020-04-26,4,56,6,3030,311
"7576","Nebraska",1934408,2020-04-27,4,56,0,3358,328
"7577","Nebraska",1934408,2020-04-28,4,56,0,3517,159
"7578","Nebraska",1934408,2020-04-29,4,56,0,3851,334
"7579","Nebraska",1934408,2020-04-30,4,70,14,4281,430
"7580","Nebraska",1934408,2020-05-01,5,73,3,5008,727
"7581","Nebraska",1934408,2020-05-02,5,73,0,5317,309
"7582","Nebraska",1934408,2020-05-03,5,78,5,5661,344
"7583","Nebraska",1934408,2020-05-04,5,78,0,6037,376
"7584","Nebraska",1934408,2020-05-05,5,78,0,6373,336
"7585","Nebraska",1934408,2020-05-06,5,78,0,6689,316
"7586","Nebraska",1934408,2020-05-07,5,91,13,7334,645
"7587","Nebraska",1934408,2020-05-08,5,90,-1,7818,484
"7588","Nebraska",1934408,2020-05-09,5,90,0,8093,275
"7589","Nebraska",1934408,2020-05-10,5,90,0,8171,78
"7590","Nebraska",1934408,2020-05-11,5,98,8,8407,236
"7591","Nebraska",1934408,2020-05-12,5,100,2,8532,125
"7592","Nebraska",1934408,2020-05-13,5,103,3,8912,380
"7593","Nebraska",1934408,2020-05-14,5,103,0,9260,348
"7594","Nebraska",1934408,2020-05-15,5,113,10,9610,350
"7595","Nebraska",1934408,2020-05-16,5,123,10,10220,610
"7596","Nebraska",1934408,2020-05-17,5,123,0,10177,-43
"7597","Nebraska",1934408,2020-05-18,5,123,0,10625,448
"7598","Nebraska",1934408,2020-05-19,5,123,0,10854,229
"7599","Nebraska",1934408,2020-05-20,5,138,15,11122,268
"7600","Nebraska",1934408,2020-05-21,5,138,0,11427,305
"7601","Nebraska",1934408,2020-05-22,5,147,9,11662,235
"7602","Nebraska",1934408,2020-05-23,5,147,0,11963,301
"7603","Nebraska",1934408,2020-05-24,5,147,0,12134,171
"7604","Nebraska",1934408,2020-05-25,5,147,0,12362,228
"7605","Nebraska",1934408,2020-05-26,5,147,0,12619,257
"7606","Nebraska",1934408,2020-05-27,5,153,6,12984,365
"7607","Nebraska",1934408,2020-05-28,5,163,10,13249,265
"7608","Nebraska",1934408,2020-05-29,5,164,1,13648,399
"7609","Nebraska",1934408,2020-05-30,5,170,6,13905,257
"7610","Nebraska",1934408,2020-05-31,5,170,0,14101,196
"7611","Nebraska",1934408,2020-06-01,6,170,0,14345,244
"7612","Nebraska",1934408,2020-06-02,6,170,0,14616,271
"7613","Nebraska",1934408,2020-06-03,6,170,0,14885,269
"7614","Nebraska",1934408,2020-06-04,6,187,17,15139,254
"7615","Nebraska",1934408,2020-06-05,6,187,0,15406,267
"7616","Nebraska",1934408,2020-06-06,6,187,0,15572,166
"7617","Nebraska",1934408,2020-06-07,6,187,0,15664,92
"7618","Nebraska",1934408,2020-06-08,6,188,1,15786,122
"7619","Nebraska",1934408,2020-06-09,6,189,1,15918,132
"7620","Nebraska",1934408,2020-06-10,6,191,2,16058,140
"7621","Nebraska",1934408,2020-06-11,6,212,21,16315,257
"7622","Nebraska",1934408,2020-06-12,6,215,3,16522,207
"7623","Nebraska",1934408,2020-06-13,6,215,0,16640,118
"7624","Nebraska",1934408,2020-06-14,6,215,0,16730,90
"7625","Nebraska",1934408,2020-06-15,6,220,5,16851,121
"7626","Nebraska",1934408,2020-06-16,6,231,11,17038,187
"7627","Nebraska",1934408,2020-06-17,6,234,3,17231,193
"7628","Nebraska",1934408,2020-06-18,6,239,5,17414,183
"7629","Nebraska",1934408,2020-06-19,6,244,5,17588,174
"7630","Nebraska",1934408,2020-06-20,6,244,0,17707,119
"7631","Nebraska",1934408,2020-06-21,6,244,0,17812,105
"7632","Nebraska",1934408,2020-06-22,6,249,5,17963,151
"7633","Nebraska",1934408,2020-06-23,6,256,7,18099,136
"7634","Nebraska",1934408,2020-06-24,6,257,1,18221,122
"7635","Nebraska",1934408,2020-06-25,6,260,3,18346,125
"7636","Nebraska",1934408,2020-06-26,6,266,6,18524,178
"7637","Nebraska",1934408,2020-06-27,6,267,1,18775,251
"7638","Nebraska",1934408,2020-06-28,6,267,0,18899,124
"7639","Nebraska",1934408,2020-06-29,6,269,2,19042,143
"7640","Nebraska",1934408,2020-06-30,6,274,5,19177,135
"7641","Nebraska",1934408,2020-07-01,7,276,2,19310,133
"7642","Nebraska",1934408,2020-07-02,7,282,6,19452,142
