"","state","date","month","recovered.cases","active.cases","incident.rate","people.tested","people.hospitalized","mortality.rate","testing.rate","hospitalization.rate"
"5132","Mississippi",2020-10-17,10,94165,12670,3696.25311098336,839550,NA,2.88257004163409,28209.2731244303,NA
"5133","Mississippi",2020-10-18,10,94165,12670,3696.25311098336,839550,NA,2.88257004163409,28209.2731244303,NA
"5134","Mississippi",2020-10-19,10,97675,9746,3715.94298538144,840136,NA,2.86729600694444,28228.9629988283,NA
"5135","Mississippi",2020-10-20,10,97675,10445,3740.47132720842,840866,NA,2.87634070534126,28253.4913406553,NA
"5136","Mississippi",2020-10-21,10,97675,11225,3767.38530228157,841667,NA,2.87452173059943,28280.4053157285,NA
"5137","Mississippi",2020-10-22,10,97675,12175,3799.57455087094,842625,NA,2.85724392249803,28312.5945643179,NA
"5138","Mississippi",2020-10-23,10,97675,12963,3826.28692313456,843420,NA,2.8434437458288,28339.3069365815,NA
"5139","Mississippi",2020-10-24,10,97675,14158,3867.01069066098,844632,NA,2.82827054080356,28380.0307041079,NA
"5140","Mississippi",2020-10-25,10,97675,14158,3867.01069066098,844632,NA,2.82827054080356,28380.0307041079,NA
"5141","Mississippi",2020-10-26,10,101385,11115,3889.69100673387,845307,NA,2.81868990955659,28402.7110201808,NA
"5142","Mississippi",2020-10-27,10,101385,11949,3918.3858066246,846161,NA,2.81519847020589,28431.4058200715,NA
"5143","Mississippi",2020-10-28,10,101385,12930,3951.98627488073,881604,NA,2.8074172951189,29622.3072164734,NA
"5144","Mississippi",2020-10-29,10,101385,13892,3984.57872908917,922851,NA,2.79119970991761,31008.2257306338,NA
"5145","Mississippi",2020-10-30,10,101385,14623,4009.74547981301,923600,NA,2.78876449688275,31033.3924813576,NA
"5146","Mississippi",2020-10-31,10,101385,15441,4037.43226565605,924424,NA,2.77463382157124,31061.0792672007,NA
"5147","Mississippi",2020-11-01,11,101385,15767,4048.85642486314,924764,NA,2.77842323651452,31072.5034264077,NA
"5148","Mississippi",2020-11-02,11,105839,11678,4061.12059577662,958073,NA,2.77003268109047,32191.701423551,NA
"5149","Mississippi",2020-11-03,11,105839,12286,4082.75929733357,958717,NA,2.78497889045256,32213.340125108,NA
"5150","Mississippi",2020-11-03,11,105839,12286,4082.75929733357,958717,NA,2.78497889045256,32213.340125108,NA
"5151","Missouri",2020-04-13,4,NA,4392,77.0549347925814,45428,988,2.72425249169435,775.293815671625,21.8826135105205
"5152","Missouri",2020-04-14,4,NA,4597,80.99728029,47978,1041,3.139485883,818.8132141,21.93426043
"5153","Missouri",2020-04-15,4,NA,4638,81.765269676912,49012,1024,3.19348778960551,836.459903444961,21.3734084742225
"5154","Missouri",2020-04-16,4,NA,5005,88.3017126504577,50648,1043,3.26633165829146,864.380584136138,20.1584847313491
"5155","Missouri",2020-04-17,4,NA,5187,91.6637995063023,51717,1043,3.42580525041892,882.624598597549,19.4191025879724
"5156","Missouri",2020-04-18,4,NA,5382,95.2136171002905,53759,875,3.53109876321922,917.474250169299,15.6838143036386
"5157","Missouri",2020-04-19,4,NA,5544,98.0125117417043,53909,875,3.46508793313599,920.034214780348,15.2359394044924
"5158","Missouri",2020-04-20,4,NA,5690,100.521277060533,56013,873,3.3955857385399,955.941985057999,14.8217317487267
"5159","Missouri",2020-04-21,4,NA,5842,103.52496887083,57120,1001,3.69271348499835,974.834523887542,16.5018133860864
"5160","Missouri",2020-04-22,4,NA,6039,107.12598575704,58156,1001,3.79162020073283,992.515346134522,15.9471084913175
"5161","Missouri",2020-04-23,4,NA,6254,111.034198396575,59450,884,3.87334767906548,1014.59930751251,13.5874577313249
"5162","Missouri",2020-04-24,4,NA,6516,115.846931865347,67017,877,4.00707130229817,1143.74098892457,12.919858573954
"5163","Missouri",2020-04-25,4,NA,6654,118.355697184175,67218,850,4.05191059841384,1147.17134150338,12.2566690699351
"5164","Missouri",2020-04-26,4,NA,6837,121.512986871136,69748,679,3.9747191011236,1190.34941127641,9.53651685393258
"5165","Missouri",2020-04-27,4,NA,6962,124.670276558097,71106,679,4.69541409993155,1213.52562422177,9.29500342231348
"5166","Missouri",2020-04-28,4,NA,7120,127.144909015444,73503,NA,4.42953020134228,1254.43385870634,NA
"5167","Missouri",2020-04-29,4,NA,7322,130.728859470913,77159,NA,4.41253263707572,1316.82872949298,NA
"5168","Missouri",2020-04-30,4,0,7468,133.425355527885,80687,NA,4.47684829879765,1377.03909714485,NA
"5169","Missouri",2020-05-01,5,0,7707,137.674896782227,82425,NA,4.46262551134251,1406.70055377154,NA
"5170","Missouri",2020-05-02,5,0,7980,142.607095266182,82744,NA,4.4997606510292,1412.14474517771,NA
"5171","Missouri",2020-05-03,5,0,8237,147.078500120148,82976,NA,4.42097934555581,1416.10415710947,NA
"5172","Missouri",2020-05-04,5,0,8560,152.676289402975,91451,NA,4.31477755421417,1560.74215763375,NA
"5173","Missouri",2020-05-05,5,NA,8712,155.662914782533,95066,NA,4.48415743887732,1622.43730476003,NA
"5174","Missouri",2020-05-06,5,NA,8895,159.110333792079,100747,NA,4.59079695377025,1719.39169779584,NA
"5175","Missouri",2020-05-07,5,NA,9132,163.513472923084,103622,NA,4.6863584177017,1768.45768617428,NA
"5176","Missouri",2020-05-08,5,NA,9250,166.107570395614,108721,NA,4.96249871570944,1855.47941651921,NA
"5177","Missouri",2020-05-09,5,NA,9417,169.145395067392,108898,NA,4.98436081121986,1858.50017476025,NA
"5178","Missouri",2020-05-10,5,NA,9565,171.824824693623,115546,NA,4.99602701628923,1971.95780632195,NA
"5179","Missouri",2020-05-11,5,NA,9643,173.343737029513,115620,NA,5.0605493748154,1973.22072219674,NA
"5180","Missouri",2020-05-12,5,NA,9740,175.255177272429,121296,NA,5.15142662381926,2070.08978307884,NA
"5181","Missouri",2020-05-13,5,NA,9853,177.559145422374,124142,NA,5.2960399846213,2118.66084496581,NA
"5182","Missouri",2020-05-14,5,NA,10028,172.613022914485,127110,NA,5.3426467811969,2071.06299251087,NA
"5183","Missouri",2020-05-15,5,NA,10185,175.415499782645,134458,NA,5.39661898569571,2190.78741127391,NA
"5184","Missouri",2020-05-16,5,NA,10365,178.5601395,139340,NA,5.420202573,2270.332133,NA
"5185","Missouri",2020-05-17,5,NA,10508,180.987866578638,157044,NA,5.40151242347857,2558.79172839176,NA
"5186","Missouri",2020-05-18,5,NA,10631,183.171191580577,151338,NA,5.43497598292119,2465.82118763756,NA
"5187","Missouri",2020-05-19,5,NA,10762,185.6315055753,154110,NA,5.53848854559817,2510.9866869314,NA
"5188","Missouri",2020-05-20,5,NA,10888,187.831124047402,161984,NA,5.55170020818876,2639.28147100056,NA
"5189","Missouri",2020-05-21,5,NA,11021,190.454372743762,162092,NA,5.71477457438618,2641.04116577824,NA
"5190","Missouri",2020-05-22,5,NA,11159,192.849512857829,172946,NA,5.71983778303481,2817.89049093529,NA
"5191","Missouri",2020-05-23,5,NA,11284,194.967663979113,148304,NA,5.69948186528497,2416.38679916082,NA
"5192","Missouri",2020-05-24,5,NA,11463,197.949369019074,151619,NA,5.64655527203885,2470.39965275356,NA
"5193","Missouri",2020-05-25,5,NA,11787,203.277333762612,157385,NA,5.52260339852517,2564.34780171759,NA
"5194","Missouri",2020-05-26,5,NA,11886,204.955561189475,160298,NA,5.50918196994992,2611.81068030452,NA
"5195","Missouri",2020-05-27,5,NA,12127,208.817113618278,165521,NA,5.37609238451935,2696.91147496965,NA
"5196","Missouri",2020-05-28,5,NA,12273,211.505536195292,171067,NA,5.45412525999538,2787.27506049765,NA
"5197","Missouri",2020-05-29,5,NA,12354,213.183763622156,177850,NA,5.5793335371446,2897.79366861819,NA
"5198","Missouri",2020-05-30,5,NA,12524,216.670566237193,185430,NA,5.82042412392841,3021.29817245921,NA
"5199","Missouri",2020-05-31,5,NA,12662,218.951652060114,193561,NA,5.77466884953118,3153.78037836045,NA
"5200","Missouri",2020-06-01,6,NA,12948,223.611584526939,199708,NA,5.65432818420286,3253.93633945685,NA
"5201","Missouri",2020-06-02,6,NA,13229,228.352984344582,205430,NA,5.60827684623618,3347.16757573368,NA
"5202","Missouri",2020-06-03,6,NA,13398,231.18804815307,211353,NA,5.57474099654662,3443.67379951341,NA
"5203","Missouri",2020-06-04,6,NA,13643,235.245122223837,218661,NA,5.50630281202383,3562.7464794699,NA
"5204","Missouri",2020-06-05,6,NA,13767,237.428447225776,224542,NA,5.52429316497392,3658.56837750276,NA
"5205","Missouri",2020-06-06,6,NA,14136,243.603672417827,230065,NA,5.45114039194703,3748.557213217,NA
"5206","Missouri",2020-06-07,6,NA,14208,244.776802269615,236858,NA,5.42501497703521,3859.23875603917,NA
"5207","Missouri",2020-06-08,6,NA,14335,246.976420741718,241461,NA,5.42947618419316,3934.23759920279,NA
"5208","Missouri",2020-06-09,6,NA,14507,250.13735395348,245695,NA,5.50416883793643,4003.224151876,NA
"5209","Missouri",2020-06-10,6,NA,14661,252.744309179676,251629,NA,5.48607529654461,4099.90960382753,NA
"5210","Missouri",2020-06-11,6,NA,14837,255.791188100292,259040,NA,5.49079559207593,4220.66051121089,NA
"5211","Missouri",2020-06-12,6,NA,15116,260.646642209082,265135,NA,5.5072826154904,4319.96921185878,NA
"5212","Missouri",2020-06-13,6,NA,15347,264.475607697557,269796,NA,5.45219319862001,4395.91307629189,NA
"5213","Missouri",2020-06-14,6,NA,15377,264.964411802468,275489,NA,5.44213503874062,4488.67180193397,NA
"5214","Missouri",2020-06-15,6,NA,15724,270.650832889608,279941,NA,5.33983504906387,4561.21033110287,NA
"5215","Missouri",2020-06-16,6,NA,15966,274.659026549884,284791,NA,5.28563801388147,4640.23366139692,NA
"5216","Missouri",2020-06-17,6,NA,16160,278.113242224593,285002,NA,5.32544378698225,4643.67158360147,NA
"5217","Missouri",2020-06-18,6,NA,16426,283.033870214038,297342,NA,5.4401013182891,4844.73300542182,NA
"5218","Missouri",2020-06-19,6,NA,16709,287.8567373825,306284,NA,5.42253919737363,4990.42921562583,NA
"5219","Missouri",2020-06-20,6,NA,17091,294.194897276188,311115,NA,5.34448382809039,5069.14296998678,NA
"5220","Missouri",2020-06-21,6,NA,17494,300.761165752168,315157,NA,5.2278021561298,5135.00117638855,NA
"5221","Missouri",2020-06-22,6,NA,17622,302.928197283944,317374,NA,5.21729776247849,5171.12379974152,NA
"5222","Missouri",2020-06-23,6,NA,18029,309.657400461561,317374,NA,5.13549066035254,5171.12379974152,NA
"5223","Missouri",2020-06-24,6,NA,18138,311.580029940881,327024,NA,5.1508654499817,5328.35578682145,NA
"5224","Missouri",2020-06-25,6,NA,18650,319.954873605035,341648,NA,5.02622600193512,5566.63149449574,NA
"5225","Missouri",2020-06-26,6,NA,19219,329.38879282983,348618,NA,4.93173723783142,5680.19698153689,NA
"5226","Missouri",2020-06-27,6,NA,19568,335.189268208116,355290,NA,4.88041998833366,5788.90701446925,NA
"5227","Missouri",2020-06-28,6,NA,19685,337.095604217271,361173,NA,4.85282033931075,5884.76149944244,NA
"5228","Missouri",2020-06-29,6,NA,19821,339.311516159538,367406,NA,4.82112845138055,5986.31869897292,NA
"5229","Missouri",2020-06-30,6,NA,19996,342.179166908353,373007,NA,4.78548640540927,6077.57842535994,NA
"5230","Missouri",2020-07-01,7,NA,20017,342.73314489392,389740,NA,4.83955312574281,6350.21706160952,NA
"5231","Missouri",2020-07-02,7,NA,21592,368.818990626041,397318,NA,4.61212228308889,6473.68897851022,NA
"5232","Missouri",2020-07-03,7,NA,22113,377.356768991832,404959,NA,4.52072538860104,6598.18738403123,NA
"5233","Missouri",2020-07-04,7,NA,22533,384.248906871087,412261,NA,4.45235975066785,6717.16230316673,NA
"5234","Missouri",2020-07-05,7,NA,22765,388.045285419234,419509,NA,4.41299966409137,6835.2573749134,NA
"5235","Missouri",2020-07-06,7,NA,23160,394.481206133905,426745,NA,4.34100202387345,6953.1569250181,NA
"5236","Missouri",2020-07-07,7,NA,23851,406.000689539657,435348,NA,4.28204510795409,7093.32964883661,NA
"5237","Missouri",2020-07-08,7,NA,24521,416.949901489679,442340,NA,4.17741305197343,7207.25359222137,NA
"5238","Missouri",2020-07-09,7,NA,25337,430.310547023932,454825,NA,4.06285497917456,7410.67756721545,NA
"5239","Missouri",2020-07-10,7,NA,25985,441.047943861826,454825,NA,4.00458088588422,7410.67756721545,NA
"5240","Missouri",2020-07-11,7,NA,26515,449.797537339746,474550,NA,3.95203941172209,7732.06626619489,NA
"5241","Missouri",2020-07-12,7,NA,26788,454.261948164606,485508,NA,3.9167862266858,7910.61011224897,NA
"5242","Missouri",2020-07-13,7,NA,27184,460.925977461569,495777,NA,3.90611191629255,8077.92775736025,NA
"5243","Missouri",2020-07-14,7,NA,28126,476.421067587269,505103,NA,3.80984952120383,8229.88066010713,NA
"5244","Missouri",2020-07-15,7,NA,28938,489.732832711031,517947,NA,3.72292643976445,8439.15399089,NA
"5245","Missouri",2020-07-16,7,NA,29752,503.02830436463,529301,NA,3.63100443753442,8624.15005112891,NA
"5246","Missouri",2020-07-17,7,NA,30613,517.12215605625,537896,NA,3.5446467956393,8764.19242718611,NA
"5247","Missouri",2020-07-18,7,NA,31568,532.861648234407,550876,NA,3.47358121330724,8975.68166991124,NA
"5248","Missouri",2020-07-19,7,NA,32385,546.173413358169,559079,NA,3.38892037827034,9109.33700566426,NA
"5249","Missouri",2020-07-20,7,NA,32964,555.639919523292,571912,NA,3.33704768048795,9318.43110827532,NA
"5250","Missouri",2020-07-21,7,NA,34046,573.432388942078,580320,NA,3.2619196453941,9455.42660541191,NA
"5251","Missouri",2020-07-22,7,NA,35338,594.662780565409,589460,NA,3.17560347425816,9604.34892270834,NA
"5252","Missouri",2020-07-23,7,NA,36871,620.129474431309,603284,NA,3.12401471361009,9829.58985425165,NA
"5253","Missouri",2020-07-24,7,NA,38440,645.791689939173,612615,NA,3.01501198435726,9981.62422434935,NA
"5254","Missouri",2020-07-25,7,NA,39834,668.586254698222,619721,NA,2.9244041526539,10097.4056233328,NA
"5255","Missouri",2020-07-26,7,NA,40951,686.932702102575,626951,NA,2.86764705882353,10215.2074126165,NA
"5256","Missouri",2020-07-27,7,NA,42268,708.586723950163,641904,NA,2.80760652118927,10458.8436719746,NA
"5257","Missouri",2020-07-28,7,NA,43949,736.155275467183,652924,NA,2.72680994223235,10638.3977131789,NA
"5258","Missouri",2020-07-29,7,NA,45703,764.848076425499,660899,NA,2.63942737846704,10768.3381377346,NA
"5259","Missouri",2020-07-30,7,NA,47884,800.644830375199,675133,NA,2.55397952746291,11000.259392045,NA
"5260","Missouri",2020-07-31,7,NA,49351,824.710285807019,686773,NA,2.49920973605184,11189.9153847507,NA
"5261","Missouri",2020-08-01,8,NA,50356,841.264451493362,696745,NA,2.47133560582584,11352.3938692234,NA
"5262","Missouri",2020-08-02,8,NA,50908,850.258447023737,702467,NA,2.44519392917369,11445.6251055002,NA
"5263","Missouri",2020-08-03,8,NA,51935,867.040721292372,712948,NA,2.40350283759913,11616.3969662862,NA
"5264","Missouri",2020-08-04,8,NA,53132,886.72323325015,721523,NA,2.37036492594906,11756.1134729401,NA
"5265","Missouri",2020-08-05,8,NA,54317,906.145049685308,730574,NA,2.33214658179595,11903.585671392,NA
"5266","Missouri",2020-08-06,8,NA,55471,925.029181605063,742311,NA,2.29334366688391,12094.8221307036,NA
"5267","Missouri",2020-08-07,8,NA,56513,942.365433859265,752740,NA,2.28919203969777,12264.7467310411,NA
"5268","Missouri",2020-08-08,8,NA,56694,945.36343236939,752740,NA,2.28710294548526,12264.7467310411,NA
"5269","Missouri",2020-08-09,8,NA,58049,967.555138732381,752740,NA,2.24643416465992,12264.7467310411,NA
"5270","Missouri",2020-08-10,8,NA,59018,983.457565612175,769918,NA,2.22170678772014,12544.6359615135,NA
"5271","Missouri",2020-08-11,8,NA,60094,1001.07080685916,787220,NA,2.19075520833333,12826.5455822863,NA
"5272","Missouri",2020-08-12,8,NA,61602,1025.77170762736,798581,NA,2.15070843128534,13011.6556968163,NA
"5273","Missouri",2020-08-13,8,NA,63073,1049.77198917853,811357,NA,2.10464231945242,13219.8210716281,NA
"5274","Missouri",2020-08-14,8,NA,64428,1071.99628248185,824869,NA,2.0746887966805,13439.9784404803,NA
"5275","Missouri",2020-08-15,8,NA,65626,1091.72767485012,835441,NA,2.05659363620082,13612.2330070512,NA
"5276","Missouri",2020-08-16,8,NA,66813,1111.14949128527,845618,NA,2.02797818053845,13778.0516529074,NA
"5277","Missouri",2020-08-17,8,NA,67810,1127.91547208375,858617,NA,2.04405922715782,13989.8504715656,NA
"5278","Missouri",2020-08-18,8,NA,68630,1141.439052,867481,NA,2.034116052,14134.27579,NA
"5279","Missouri",2020-08-19,8,NA,69851,1161.48002062102,874795,NA,2.01164340324051,14253.4462318743,NA
"5280","Missouri",2020-08-20,8,NA,70911,1178.88144675587,885874,NA,1.9930065097508,14433.9615878182,NA
"5281","Missouri",2020-08-21,8,NA,72178,1199.5741538638,896106,NA,1.96270187305597,14600.6763745334,NA
"5282","Missouri",2020-08-22,8,NA,73501,1221.22817571139,904694,NA,1.93590564628029,14740.6046962995,NA
